Time,C1 True RMS (?),C1 AC RMS (?),Position,Strain
49.4,0.675794431,0.675782393,3.858474769,0.012905619
49.5,0.740846093,0.740811769,3.868450844,0.015524483
49.6,0.529140719,0.529124791,3.878427221,0.018143427
49.7,0.512045742,0.512038248,3.888403296,0.020762292
49.8,0.44886187,0.448831012,3.897723524,0.023208987
49.9,0.469243158,0.469231982,3.906684338,0.025561331
50,0.50643141,0.506415184,3.914719216,0.027670603
50.1,0.496738652,0.496691897,3.921750037,0.029516295
50.2,0.726247956,0.72620706,3.927468559,0.03101749
50.3,0.583960039,0.583945168,3.931852375,0.032168306
50.4,0.515377111,0.51535844,3.934818522,0.032946962
50.5,0.554512081,0.554485252,3.936308256,0.033338039
50.6,0.6760418,0.67601312,3.936258599,0.033325003
50.7,0.612175935,0.612164736,3.934661373,0.032905708
50.8,0.439813365,0.439798053,3.931504771,0.032077054
50.9,0.4235129,0.423488567,3.926938068,0.030878228
51,0.445064207,0.445047972,3.920944914,0.029304939
51.1,0.429338608,0.429322477,3.913854443,0.027443587
51.2,0.442607211,0.442595766,3.90542412,0.025230505
51.3,0.586363567,0.586347177,3.896755802,0.022954946
51.4,0.698544537,0.698524808,3.887086758,0.020416681
51.5,0.79359388,0.793580239,3.877221808,0.017826989
51.6,0.413962753,0.413945168,3.867236952,0.015205819
51.7,0.383215495,0.383196992,3.857411971,0.012626619
51.8,0.329056341,0.329017703,3.847877669,0.010123727
51.9,0.362736649,0.362702743,3.839110641,0.007822255
52,0.363110282,0.363085276,3.830946775,0.005679121
52.1,0.42372657,0.423692582,3.823845101,0.003814829
52.2,0.547903667,0.547888425,3.818072984,0.002299564
52.3,0.549931443,0.549895324,3.813614681,0.001129195
52.4,0.548313321,0.548269569,3.810659435,0.0003534
52.5,0.642175492,0.642140794,3.80923904,-1.94744E-05
52.6,0.645106123,0.64507741,3.809323216,2.62308E-06
52.7,0.576960458,0.576946924,3.810951326,0.000430026
52.8,0.457421253,0.457407644,3.814226017,0.00128968
52.9,0.39284974,0.392828624,3.818813915,0.002494069
53,0.47406737,0.474052425,3.824768918,0.004057344
53.1,0.447548859,0.447528518,3.831844552,0.005914801
53.2,0.436575404,0.436553487,3.840024769,0.008062226
53.3,0.536865731,0.536855016,3.848959846,0.010407814
53.4,0.5987519,0.598746989,3.858566212,0.012929624
53.5,0.744930479,0.744890802,3.868391194,0.015508825
53.6,0.572441738,0.572406823,3.878382711,0.018131743
53.7,0.411018583,0.411012203,3.888398754,0.020761099
53.8,0.369294768,0.369271715,3.897898537,0.02325493
53.9,0.381323636,0.381304071,3.906684944,0.02556149
54,0.419428869,0.419406227,3.914657144,0.027654308
54.1,0.589415973,0.58940333,3.92171249,0.029506439
54.2,0.708589833,0.708577157,3.927367123,0.030990862
54.3,0.659726627,0.659696604,3.931872965,0.032173711
54.4,0.604959293,0.604927022,3.934817008,0.032946565
54.5,0.551780461,0.551767166,3.936340352,0.033346465
54.6,0.73039213,0.730367196,3.936233164,0.033318326
54.7,0.654653575,0.65463645,3.934614137,0.032893308
54.8,0.471835013,0.471813207,3.931426348,0.032056467
54.9,0.553349654,0.553330637,3.926875087,0.030861695
55,0.584948413,0.58494117,3.920957025,0.029308118
55.1,0.460282476,0.460269545,3.913763,0.027419582
55.2,0.510901875,0.510877865,3.905583691,0.025272395
55.3,0.576078329,0.576053937,3.896693124,0.022938492
55.4,0.572817519,0.572769555,3.887254202,0.020460638
55.5,0.682117239,0.682098746,3.877278127,0.017841773
55.6,0.679668048,0.679625642,3.867302053,0.015222909
55.7,0.556447585,0.556446099,3.857325675,0.012603965
55.8,0.380864289,0.380852805,3.847812266,0.010106557
55.9,0.38426059,0.384241731,3.83900527,0.007794593
56,0.463253867,0.463233164,3.83091589,0.005671013
56.1,0.71631175,0.716306031,3.823935635,0.003838595
56.2,0.626255743,0.626255146,3.818215902,0.002337082
56.3,0.595078918,0.595060478,3.813677056,0.001145569
56.4,0.526052172,0.526028092,3.810693953,0.000362462
56.5,0.846529213,0.846517196,3.809212394,-2.64692E-05
56.6,0.810800073,0.810789711,3.809422834,2.87744E-05
56.7,0.529506136,0.529486571,3.811028235,0.000450215
56.8,0.490508389,0.49050646,3.814197858,0.001282287
56.9,0.55741426,0.557405634,3.818824513,0.002496852
57,0.52447946,0.524475726,3.824831293,0.004073718
57.1,0.440641407,0.440619059,3.83194417,0.005940952
57.2,0.482726709,0.482716586,3.840074427,0.008075262
57.3,0.460589099,0.460576126,3.849125473,0.010451293
57.4,0.576318709,0.576289664,3.858496873,0.012911422
57.5,0.682288641,0.682236605,3.868447513,0.015523609
57.6,0.701355848,0.701317225,3.878423891,0.018142553
57.7,0.530381801,0.530351683,3.888349399,0.020748143
57.8,0.352852447,0.352824199,3.897720799,0.023208271
57.9,0.416715157,0.416700226,3.906724004,0.025571743
58,0.466594461,0.466576159,3.914583868,0.027635072
58.1,0.445823141,0.445800235,3.921656474,0.029491733
58.2,0.585468533,0.585447469,3.927421929,0.031005249
58.3,0.572219691,0.572204092,3.931913236,0.032184282
58.4,0.501922288,0.501911858,3.93480853,0.032944339
58.5,0.679377897,0.679370069,3.936326727,0.033342888
58.6,0.723641865,0.723610415,3.936242853,0.03332087
58.7,0.566947726,0.566926269,3.934576591,0.032883452
58.8,0.503543132,0.503487477,3.931510221,0.032078485
58.9,0.606496684,0.606448367,3.926844202,0.030853587
59,0.66281392,0.662812642,3.920949153,0.029306051
59.1,0.710477059,0.710476889,3.913798124,0.027428803
59.2,0.571752812,0.571731234,3.905676951,0.025296877
59.3,0.558920004,0.558907505,3.896726128,0.022947156
59.4,0.625146082,0.625134479,3.887171842,0.020439017
59.5,0.606007247,0.605996247,3.877364726,0.017864507
59.6,0.739224954,0.739207549,3.867291152,0.015220048
59.7,0.598771674,0.598742659,3.857265722,0.012588227
59.8,0.485556603,0.485470543,3.848045416,0.010167762
59.9,0.504287098,0.504231198,3.838947134,0.007779331
60,0.454427841,0.454397503,3.830974026,0.005686275
60.1,0.496464748,0.496446206,3.823996799,0.003854652
60.2,0.621459105,0.621430919,3.818144746,0.002318403
60.3,0.690110237,0.690029014,3.813720961,0.001157095
60.4,0.518788636,0.518774271,3.81072726,0.000371205
60.5,0.658660143,0.658634017,3.80937469,1.61359E-05
60.6,0.737491398,0.737460719,3.80944403,3.43385E-05
60.7,0.643543704,0.643543239,3.811011885,0.000445923
60.8,0.628548858,0.628548852,3.814163945,0.001273385
60.9,0.670738119,0.670696014,3.818931701,0.00252499
61,0.716297035,0.71622545,3.824852488,0.004079282
61.1,0.66923676,0.669207434,3.832007453,0.005957565
61.2,0.638691766,0.638684659,3.840167687,0.008099744
61.3,0.468019106,0.467999713,3.848963783,0.010408847
61.4,0.564100196,0.564084645,3.858628587,0.012945999
61.5,0.542129558,0.542120921,3.868383927,0.015506917
61.6,0.680142456,0.680134592,3.878511095,0.018165445
61.7,0.538163545,0.538148595,3.888315486,0.02073924
61.8,0.346117478,0.346115005,3.897761676,0.023219002
61.9,0.3265296,0.326516428,3.906679796,0.025560138
62,0.338353926,0.338336689,3.914729511,0.027673305
62.1,0.411815065,0.411804906,3.921555644,0.029465264
62.2,0.612890749,0.61286623,3.927398614,0.030999129
62.3,0.632834467,0.632766484,3.931762143,0.032144618
62.4,0.527362891,0.52734068,3.934813677,0.03294569
62.5,0.527353439,0.527313417,3.936333388,0.033344636
62.6,0.739644071,0.739617158,3.936272527,0.033328659
62.7,0.585108063,0.585092521,3.934535714,0.032872721
62.8,0.521024949,0.520992033,3.931346108,0.032035403
62.9,0.538955092,0.538912294,3.926774863,0.030835385
63,0.640746129,0.640703567,3.92088375,0.029288882
63.1,0.565777751,0.565727562,3.913748163,0.027415687
63.2,0.607847984,0.607810461,3.905612456,0.025279946
63.3,0.523566662,0.523545534,3.896655578,0.022928635
63.4,0.570113713,0.57009132,3.887272672,0.020465487
63.5,0.522308674,0.522288098,3.877290239,0.017844953
63.6,0.629669971,0.629655182,3.867162768,0.015186345
63.7,0.492120136,0.492085494,3.857465565,0.012640688
63.8,0.419905658,0.4198811,3.847942769,0.010140816
63.9,0.379714058,0.379667976,3.83904645,0.007805403
64,0.399385228,0.399353082,3.831023986,0.00569939
64.1,0.545934616,0.545861848,3.823989532,0.003852744
64.2,0.599544462,0.599501971,3.818219838,0.002338116
64.3,0.631194981,0.631172742,3.813813615,0.001181418
64.4,0.504396012,0.504373794,3.810766623,0.000381538
64.5,0.596873154,0.5968561,3.80935622,1.12872E-05
64.6,0.740055137,0.74002495,3.809380746,1.77256E-05
64.7,0.59653339,0.596530913,3.81110575,0.000470564
64.8,0.581765267,0.581739671,3.81422632,0.001289759
64.9,0.69436203,0.694240261,3.818867812,0.002508218
65,0.729604847,0.729603842,3.824860361,0.004081349
65.1,0.540366935,0.540366092,3.831962035,0.005945642
65.2,0.596805045,0.596798957,3.840109854,0.008084562
65.3,0.498562686,0.498552189,3.848898682,0.010391757
65.4,0.562597151,0.562587642,3.858663106,0.01295506
65.5,0.541138851,0.541118601,3.868488087,0.01553426
65.6,0.684963238,0.684949632,3.878313069,0.018113461
65.7,0.477497683,0.477481805,3.888380586,0.02075633
65.8,0.439342254,0.439334406,3.897754106,0.023217015
65.9,0.382361949,0.382346745,3.906706745,0.025567213
66,0.388450668,0.388428533,3.91469257,0.027663608
66.1,0.458759102,0.458747791,3.921665558,0.029494118
66.2,0.54915343,0.549120793,3.927377721,0.030993644
66.3,0.594242449,0.594224002,3.931763355,0.032144936
66.4,0.576796905,0.576769161,3.934763716,0.032932575
66.5,0.605526292,0.605516833,3.93627071,0.033328183
66.6,0.801410149,0.801407528,3.936166247,0.033300759
66.7,0.694127032,0.694126515,3.934536017,0.0328728
66.8,0.686188799,0.686186771,3.931398794,0.032049234
66.9,0.703139363,0.703138053,3.926752759,0.030829582
67,0.789761333,0.78973539,3.920852562,0.029280695
67.1,0.597217951,0.597216401,3.91374786,0.027415608
67.2,0.552972013,0.55295259,3.905687245,0.025299579
67.3,0.524498608,0.524485794,3.896711594,0.022943341
67.4,0.527980678,0.527966118,3.887214536,0.020450225
67.5,0.565121976,0.565101496,3.877336263,0.017857035
67.6,0.641604399,0.641594318,3.867360189,0.015238171
67.7,0.375446265,0.375410771,3.857384114,0.012619306
67.8,0.359106474,0.35907724,3.847883422,0.010125237
67.9,0.356435893,0.356408743,3.839237208,0.00785548
68,0.392616511,0.392568826,3.830959795,0.005682539
68.1,0.566653306,0.566644621,3.824084306,0.003877623
68.2,0.619798674,0.619767622,3.818305528,0.00236061
68.3,0.840918393,0.840868299,3.813826938,0.001184915
68.4,0.762909244,0.762900096,3.810844441,0.000401967
68.5,0.658125405,0.658094114,3.809432221,3.12385E-05
68.6,0.667083389,0.667070619,3.809426165,2.96487E-05
68.7,0.582488391,0.582467089,3.811086371,0.000465477
68.8,0.572464461,0.572462595,3.814312918,0.001312492
68.9,0.703760885,0.703721322,3.818878713,0.00251108
69,0.784572897,0.784522543,3.82484189,0.0040765
69.1,0.511988829,0.511970711,3.831979597,0.005950252
69.2,0.514854219,0.514826161,3.840111973,0.008085119
69.3,0.571431134,0.571423265,3.849062493,0.01043476
69.4,0.552930477,0.552909177,3.858562882,0.01292875
69.5,0.512833518,0.512813487,3.868387863,0.01550795
69.6,0.568807634,0.568805818,3.878357276,0.018125066
69.7,0.513354136,0.513345836,3.888333351,0.02074393
69.8,0.414332465,0.41432495,3.897810728,0.023231879
69.9,0.398607742,0.398604831,3.90666284,0.025555687
70,0.480857123,0.480852393,3.914609605,0.027641828
70.1,0.592948728,0.592948064,3.921589254,0.029474087
70.2,0.546556897,0.54655686,3.927374693,0.030992849
70.3,0.519424777,0.519422968,3.931807865,0.032156621
70.4,0.58224328,0.582238502,3.934751908,0.032929475
70.5,0.576208174,0.576184746,3.936220144,0.033314908
70.6,0.717300954,0.717289022,3.936208941,0.033311967
70.7,0.568912588,0.568907067,3.934614743,0.032893467
70.8,0.553413079,0.553408897,3.931315223,0.032027295
70.9,0.557148472,0.557143292,3.926747309,0.030828152
71,0.620845094,0.620843065,3.920768084,0.029258518
71.1,0.497541005,0.497534952,3.913714251,0.027406785
71.2,0.45356578,0.453544173,3.905618815,0.025281615
71.3,0.471406969,0.471395627,3.896700997,0.022940559
71.4,0.502881946,0.502869516,3.887170026,0.02043854
71.5,0.549698586,0.549686582,3.877193951,0.017819676
71.6,0.547015217,0.547015108,3.867217877,0.015200812
71.7,0.285366755,0.285324699,3.857391987,0.012621373
71.8,0.273486702,0.273440314,3.847869494,0.01012158
71.9,0.314767203,0.314729183,3.83902041,0.007798567
72,0.382866712,0.382823735,3.83106668,0.005710598
72.1,0.445182514,0.445170881,3.8240837,0.003877464
72.2,0.545335519,0.545329905,3.818167758,0.002324444
72.3,0.608724127,0.6087241,3.813822396,0.001183723
72.4,0.644509868,0.644493723,3.810847469,0.000402762
72.5,0.759355464,0.759335529,3.80937136,1.52615E-05
72.6,0.862356857,0.862309451,3.809477034,4.30026E-05
72.7,0.630307343,0.630262534,3.811168428,0.000487018
72.8,0.601265402,0.601237936,3.814279611,0.001303749
72.9,0.713449499,0.713391341,3.818967734,0.002534449
73,0.999667716,0.999667116,3.825021446,0.004123636
73.1,0.801176669,0.801166292,3.832006848,0.005957406
73.2,0.689626093,0.689615689,3.840113487,0.008085516
73.3,0.619065123,0.619050569,3.84906764,0.010436111
73.4,0.540490378,0.540472429,3.858587408,0.012935188
73.5,0.543644933,0.543617378,3.868563482,0.015554053
73.6,0.60341451,0.603390643,3.878539557,0.018172917
73.7,0.468627507,0.468603278,3.888145923,0.020694728
73.8,0.343614292,0.343575797,3.897792863,0.023227189
73.9,0.283110628,0.283059756,3.906629836,0.025547023
74,0.317589892,0.317554249,3.914608394,0.02764151
74.1,0.36561171,0.365590304,3.921542624,0.029461846
74.2,0.576598284,0.576596956,3.927376813,0.030993405
74.3,0.648432752,0.648427061,3.931721267,0.032133888
74.4,0.665967195,0.665967056,3.934695588,0.03291469
74.5,0.705086323,0.70507984,3.936208638,0.033311888
74.6,0.641169733,0.641140726,3.936174423,0.033302906
74.7,0.580998356,0.580958372,3.934482726,0.032858811
74.8,0.553678799,0.553659019,3.93125194,0.032010682
74.9,0.923807427,0.923796413,3.926583196,0.03078507
75,1.01906835,1.019052779,3.920833789,0.029275767
75.1,0.891886078,0.891825135,3.913560432,0.027366405
75.2,0.557605109,0.557594119,3.905535244,0.025259677
75.3,0.625514784,0.625484877,3.896704933,0.022941592
75.4,0.485994557,0.485968691,3.887212719,0.020449748
75.5,0.548605308,0.54857413,3.877272677,0.017840343
75.6,0.560988436,0.560955068,3.867122497,0.015175773
75.7,0.39554593,0.395521567,3.857385931,0.012619783
75.8,0.341101075,0.341057259,3.847871916,0.010122216
75.9,0.277682837,0.277635988,3.83921026,0.007848406
76,0.27985795,0.279806951,3.831056991,0.005708054
76.1,0.32978993,0.329757496,3.824128513,0.003889229
76.2,0.559889596,0.55986684,3.818281911,0.00235441
76.3,0.600715603,0.600681915,3.813868723,0.001195885
76.4,0.645992802,0.645972217,3.810838688,0.000400456
76.5,0.582704922,0.582677841,3.809407392,2.47205E-05
76.6,0.899579374,0.8995501,3.809445846,3.48154E-05
76.7,0.668453179,0.668424471,3.811190229,0.000492741
76.8,0.608101565,0.608074912,3.81432715,0.001316228
76.9,0.839211688,0.839204517,3.8189099,0.002519267
77,1.11912525,1.119125249,3.82489821,0.004091285
77.1,0.912324997,0.912301716,3.832055597,0.005970203
77.2,0.56850192,0.568492707,3.840159512,0.008097598
77.3,0.556265171,0.556229986,3.848975894,0.010412027
77.4,0.57658647,0.576559679,3.858503837,0.01291325
77.5,0.599608235,0.599576543,3.868446605,0.015523371
77.6,0.636546229,0.636530232,3.878574075,0.018181979
77.7,0.365188711,0.365160211,3.888204665,0.020710148
77.8,0.301429321,0.301379538,3.897727157,0.023209941
77.9,0.2569788,0.256939412,3.906612879,0.025542572
78,0.254557219,0.254513847,3.914483341,0.027608682
78.1,0.260610145,0.260557803,3.921567756,0.029468444
78.2,0.262091718,0.26204536,3.927248429,0.030959703
78.3,0.265263864,0.26521968,3.931711577,0.032131344
78.4,0.288058709,0.288022751,3.934688321,0.032912783
78.5,0.289794281,0.289760908,3.936194407,0.033308152
78.6,0.349988826,0.349971649,3.936088732,0.033280411
78.7,0.494080695,0.494045308,3.934539953,0.032873834
78.8,0.532532977,0.532498778,3.931316131,0.032027534
78.9,0.470370242,0.470355849,3.926609539,0.030791985
79,0.511763271,0.511748699,3.920823494,0.029273064
79.1,0.515072571,0.515061951,3.913753613,0.027417118
79.2,0.543307345,0.543288205,3.905629715,0.025284477
79.3,0.587224284,0.587201515,3.896636502,0.022923628
79.4,0.607688892,0.607677125,3.887165787,0.020437428
79.5,0.606725736,0.606711347,3.877340805,0.017858227
79.6,0.671694648,0.671657023,3.867172458,0.015188889
79.7,0.709452945,0.709414924,3.85734354,0.012608655
79.8,0.624403773,0.624370735,3.847991216,0.010153534
79.9,0.547438064,0.547437621,3.839108825,0.007821778
80,0.495285363,0.495284767,3.831070616,0.005711631
80.1,0.612463376,0.612449752,3.824018903,0.003860454
80.2,0.665472226,0.665438333,3.818332477,0.002367685
80.3,0.652418926,0.652395646,3.813836627,0.001187459
80.4,0.72855806,0.728553036,3.810888346,0.000413492
80.5,0.624992493,0.624963781,3.809403153,2.36077E-05
80.6,0.550362105,0.550350647,3.809471886,4.16513E-05
80.7,0.470879916,0.470861957,3.811133607,0.000477877
80.8,0.547956278,0.547942311,3.814277492,0.001303192
80.9,0.560048711,0.560036412,3.818964403,0.002533575
81,0.551187364,0.551186489,3.824874592,0.004085085
81.1,0.45983106,0.45981134,3.831979597,0.005950252
81.2,0.489895814,0.489872342,3.840200994,0.008108488
81.3,0.487919788,0.487889679,3.849012229,0.010421565
81.4,0.459999083,0.459979251,3.858534722,0.012921358
81.5,0.499647495,0.49962786,3.868432979,0.015519794
81.6,0.581808588,0.581784802,3.878557724,0.018177686
81.7,0.524085655,0.524074117,3.888297924,0.02073463
81.8,0.499465935,0.49944883,3.897792863,0.023227189
81.9,0.336475148,0.33643468,3.906559588,0.025528582
82,0.279379763,0.279329428,3.914509987,0.027615677
82.1,0.267942659,0.2679034,3.921520218,0.029455964
82.2,0.253229702,0.253186077,3.927327761,0.030980529
82.3,0.251004284,0.25094969,3.931708247,0.03213047
82.4,0.257921852,0.257869288,3.934583858,0.032885359
82.5,0.27777767,0.277721595,3.936114773,0.033287247
82.6,0.307174382,0.307128593,3.936155044,0.033297818
82.7,0.400525448,0.4004926,3.93442459,0.032843549
82.8,0.495673574,0.495654624,3.931345199,0.032035164
82.9,0.436350365,0.436333561,3.926724297,0.030822111
83,0.465754881,0.46573798,3.920713581,0.02924421
83.1,0.446074822,0.446055648,3.913662776,0.027393272
83.2,0.442239198,0.442213985,3.90547408,0.02524362
83.3,0.486533283,0.486505189,3.896690096,0.022937697
83.4,0.484027811,0.484007463,3.887091603,0.020417953
83.5,0.521755907,0.52173994,3.877266621,0.017838753
83.6,0.777045176,0.777039382,3.867232713,0.015204707
83.7,0.713855703,0.713845132,3.857455876,0.012638145
83.8,0.620881921,0.62084723,3.84799061,0.010153375
83.9,0.58247421,0.582449006,3.839121845,0.007825196
84,0.512237468,0.51223046,3.831075764,0.005712983
84.1,0.609745162,0.609745107,3.824190283,0.003905444
84.2,0.8679152,0.867794526,3.818285544,0.002355364
84.3,0.817437976,0.817307011,3.813892341,0.001202085
84.4,0.848919082,0.848914786,3.810909844,0.000419136
84.5,0.785390313,0.785355331,3.809434946,3.19538E-05
84.6,0.51255217,0.512516891,3.809517305,5.35744E-05
84.7,0.478471098,0.478462115,3.811171456,0.000487813
84.8,0.536387095,0.536374246,3.814306863,0.001310903
84.9,0.567784123,0.567769526,3.818999527,0.002542795
85,0.762125602,0.762125552,3.824933636,0.004100585
85.1,0.525843436,0.525814676,3.831940234,0.005939918
85.2,0.496960317,0.496928148,3.840129838,0.008089808
85.3,0.552508293,0.552465091,3.849100947,0.010444855
85.4,0.495598452,0.495576384,3.858536539,0.012921835
85.5,0.594459844,0.594440201,3.868302779,0.015485614
85.6,0.632509227,0.632476747,3.878494744,0.018161153
85.7,0.470953207,0.470923872,3.888347582,0.020747666
85.8,0.488406064,0.488378468,3.897688703,0.023199846
