#Digilent WaveForms Logger,,,,,,
#Device Name: Discovery2NI,,,,,,
#Serial Number: SN:210321AD0E05,,,,,,
#Date Time: 2020-04-07 14:51:14.905,,,,,,
,,,,,,
Time (s),C1 DC (V),C1 True RMS (Ṽ),C1 AC RMS (Ṽ),C2 DC (V),C2 True RMS (Ṽ),C2 AC RMS (Ṽ)
113,-0.000638187,0.006488378,0.006456916,0.071691337,0.072538629,0.011054631
113.1,-0.001158178,0.006726719,0.006626264,0.071724718,0.072663926,0.011645212
113.2,-0.00062776,0.006473523,0.006443013,0.071846809,0.072327115,0.008321514
113.3,-0.000707096,0.006520989,0.006482539,0.072558778,0.072719228,0.004828032
113.4,-0.000272334,0.006383149,0.006377337,0.072860119,0.073245595,0.007504685
113.5,-0.000767391,0.006541223,0.006496054,0.072242805,0.074244689,0.017124573
113.6,-0.000847181,0.00655693,0.00650197,0.071945579,0.072607193,0.009779469
113.7,-0.000573358,0.006394622,0.006368865,0.071779591,0.071883017,0.003854674
113.8,-0.000927877,0.006438497,0.006371286,0.072681784,0.0731766,0.008495473
113.9,-0.000985452,0.00655151,0.006476972,0.072228172,0.073251186,0.012199485
114,-0.001465549,0.006661938,0.006498737,0.072615937,0.073083391,0.008252745
114.1,-0.001515418,0.006685227,0.006511203,0.072400106,0.073043995,0.00967729
114.2,-0.001003586,0.006573789,0.006496731,0.072090534,0.072939643,0.011097139
114.3,-0.001376693,0.006658269,0.006514389,0.072032461,0.074647511,0.019585084
114.4,-0.001459656,0.006604327,0.006441004,0.07221674,0.074003574,0.01616389
114.5,-0.001617421,0.006632184,0.006431937,0.072275728,0.073021243,0.010407741
114.6,-0.001645075,0.006801675,0.006599736,0.072700532,0.073250888,0.008962438
114.7,-0.000920623,0.006400536,0.006333981,0.072314596,0.07420306,0.016634102
114.8,-0.001247488,0.00666674,0.006548984,0.072248292,0.073835706,0.015228123
114.9,-0.000852621,0.006517538,0.006461527,0.072279844,0.073540716,0.013559538
115,-0.000982279,0.006461342,0.006386241,0.072814392,0.073806597,0.012061432
115.1,-0.000982279,0.006541622,0.006467453,0.072641087,0.074021143,0.014226812
115.2,-0.000693949,0.006366646,0.006328714,0.072495675,0.072807189,0.006727845
115.3,-0.000472261,0.006310504,0.006292808,0.071890707,0.073221796,0.013898116
115.4,-0.000142676,0.006217083,0.006215446,0.072057153,0.073171188,0.012719644
115.5,2.01E-05,0.006217182,0.00621715,0.072411995,0.072920202,0.008594118
115.6,-0.000610986,0.006369148,0.006339774,0.072866978,0.073874425,0.012158707
115.7,-0.000990439,0.006461232,0.006384869,0.072294934,0.072769512,0.00829726
115.8,-0.001126444,0.00652716,0.006429226,0.072599475,0.073146427,0.008928381
115.9,-0.00101628,0.006524116,0.006444475,0.072861033,0.073700231,0.01109026
116,-0.001133244,0.006505926,0.006406468,0.072214454,0.072953218,0.010355897
116.1,-0.001326824,0.006596458,0.00646164,0.072324656,0.072764894,0.00799212
116.2,-0.001166792,0.006513725,0.00640837,0.072769579,0.074124393,0.014107229
116.3,-0.001430188,0.006609967,0.006453389,0.072212625,0.072792536,0.009170066
116.4,-0.001216207,0.006516151,0.006401645,0.072486987,0.073185605,0.010088088
116.5,-0.00129101,0.006491289,0.006361613,0.072335173,0.07294073,0.009379385
116.6,-0.001116923,0.006508732,0.006412182,0.072568838,0.073851254,0.01370297
116.7,-0.00168497,0.006660108,0.006443439,0.072362609,0.072586841,0.005701072
116.8,-0.001237514,0.006424369,0.006304052,0.07291179,0.073286882,0.00740526
116.9,-0.0010054,0.006436794,0.006357789,0.072664407,0.074276411,0.015390554
117,-0.001113297,0.006475961,0.006379548,0.072045722,0.074196312,0.017734338
117.1,-0.001786974,0.006712289,0.00647005,0.072736199,0.073037984,0.006632678
117.2,-0.000878462,0.006375325,0.006314513,0.07259536,0.072824245,0.005769263
117.3,-0.000883902,0.006359739,0.006298015,0.07260542,0.072946866,0.007049699
117.4,-0.000726136,0.006196008,0.006153311,0.072490188,0.072753039,0.006178787
117.5,-0.000899316,0.006294628,0.006230054,0.072722023,0.073119729,0.007615912
117.6,-0.001037587,0.006450744,0.00636675,0.072670352,0.073741463,0.012522914
117.7,-0.000856701,0.006388462,0.006330759,0.072383187,0.072976912,0.009289993
117.8,-0.001190819,0.006479207,0.006368836,0.07203429,0.07210944,0.003291261
117.9,-0.000991346,0.006351599,0.006273758,0.071858241,0.072080525,0.005656434
118,-0.000879368,0.006386366,0.006325534,0.072214911,0.072373315,0.004785737
118.1,-0.001134151,0.006472155,0.006372008,0.072270241,0.073033867,0.010533663
118.2,-0.001383946,0.006452997,0.006302845,0.072124829,0.072270538,0.004586896
118.3,-0.001362185,0.006453725,0.006308329,0.072104252,0.072394882,0.006480417
118.4,-0.001307784,0.006350763,0.006214652,0.071759013,0.072297991,0.008811554
118.5,-0.001333171,0.00646625,0.006327325,0.071856412,0.072456299,0.009304372
118.6,-0.001070228,0.006486743,0.006397847,0.071676705,0.072865477,0.013108307
118.7,-0.001501364,0.00644896,0.006271762,0.071825318,0.072242633,0.007753824
118.8,-0.001395733,0.006411626,0.006257865,0.071993136,0.072138572,0.004578424
118.9,-0.001506351,0.006522718,0.006346397,0.072214454,0.07293361,0.010216851
119,-0.001543979,0.006619428,0.006436844,0.071349757,0.071811591,0.008131221
119.1,-0.001398453,0.00649499,0.006342651,0.071325522,0.07218703,0.011119231
119.2,-0.001467363,0.006491357,0.006323335,0.071523062,0.07196221,0.007937959
119.3,-0.001007666,0.006399439,0.006319607,0.070998117,0.072015409,0.012061784
119.4,-0.001318664,0.006346017,0.0062075,0.071468647,0.072316268,0.011039705
119.5,-0.000881182,0.006297612,0.006235658,0.070282947,0.073193995,0.020436935
119.6,-0.001110577,0.006270288,0.006171153,0.070114672,0.071391579,0.013442112
119.7,-0.001065242,0.006299462,0.006208742,0.070231275,0.0709848,0.010315514
119.8,-0.000681255,0.006297838,0.006260883,0.070860936,0.071522207,0.009703294
119.9,-0.001700384,0.006508553,0.006282512,0.071079511,0.071508107,0.007817454
120,-0.001325011,0.006499602,0.006363111,0.070997659,0.071396808,0.007539002
120.1,-0.001317757,0.006425683,0.006289111,0.070680771,0.071268136,0.009131031
120.2,-0.00138576,0.006317647,0.006163792,0.071107861,0.071781998,0.009814645
120.3,-0.001365812,0.006444945,0.006298561,0.070828012,0.072660145,0.016213862
120.4,-0.00206125,0.006533624,0.006199959,0.071542725,0.072179493,0.009566491
120.5,-0.001702197,0.006437985,0.006208879,0.071368962,0.072361399,0.011943336
120.6,-0.001460562,0.006413122,0.006244589,0.071643781,0.073094279,0.014489385
120.7,-0.000943291,0.006300064,0.006229046,0.070833957,0.071767819,0.011539948
120.8,-0.00138984,0.006401646,0.006248954,0.070887,0.07260087,0.015681824
120.9,-0.000988172,0.006271989,0.006193655,0.071303116,0.07197922,0.009842453
121,-0.000702562,0.006191144,0.006151152,0.071080882,0.071953058,0.011169186
121.1,-0.000810459,0.006206678,0.006153537,0.070927697,0.072054782,0.012694623
121.2,-0.000683975,0.006117343,0.006078986,0.07107631,0.071549659,0.008216559
121.3,-0.000688962,0.006090348,0.006051253,0.070854077,0.071265879,0.007650189
121.4,-0.001298263,0.006276538,0.006140802,0.07040961,0.070972539,0.008921211
121.5,-0.001463282,0.006370325,0.006199987,0.07182989,0.072567727,0.010321915
121.6,-0.000802752,0.006185577,0.006133266,0.070845846,0.071290784,0.007952482
121.7,-0.000962785,0.00614519,0.0060693,0.070781828,0.071900496,0.01263385
121.8,-0.000624133,0.006135874,0.006104049,0.070705464,0.071435942,0.010189755
121.9,-0.000500822,0.006037536,0.006016728,0.070219386,0.07089825,0.009787731
122,-0.000579705,0.006133608,0.006106152,0.070790059,0.071111248,0.006751091
122.1,-0.001004493,0.006137714,0.006054959,0.070311298,0.070884704,0.008997925
122.2,-0.000640907,0.00612381,0.006090179,0.070337362,0.070943302,0.009252441
122.3,-0.001076575,0.00615126,0.006056318,0.070098667,0.070589434,0.008309339
122.4,-0.000395191,0.006135847,0.006123107,0.070161313,0.070585297,0.007724917
122.5,-0.000718429,0.00621428,0.006172612,0.070643275,0.071286988,0.009558366
122.6,-0.000814539,0.0061891,0.006135265,0.069723706,0.071298533,0.014902539
122.7,-0.000562931,0.006156055,0.006130263,0.07022716,0.070981715,0.010322302
122.8,-0.000628666,0.006210932,0.006179033,0.069554973,0.069924099,0.007175321
122.9,-0.001185379,0.006332267,0.006220328,0.070165428,0.070472214,0.006568535
123,-0.001178126,0.006240743,0.006128531,0.069902041,0.070035818,0.00432671
123.1,-0.001069322,0.006148595,0.006054897,0.0693428,0.069614741,0.006147217
123.2,-0.001179939,0.006240927,0.00612837,0.069902498,0.070780749,0.011115534
123.3,-0.001000866,0.006199843,0.006118522,0.070271058,0.070855908,0.009085049
123.4,-0.00101764,0.006140103,0.006055185,0.069716847,0.070332797,0.009287822
123.5,-0.000471354,0.005861267,0.005842283,0.070165886,0.07259317,0.018614961
123.6,-0.00054525,0.006045967,0.006021331,0.069966516,0.070506038,0.008705631
123.7,-0.000820433,0.005974826,0.005918229,0.069490041,0.070412148,0.011358026
123.8,-0.001213487,0.006143904,0.006022873,0.069930392,0.070782997,0.010953215
123.9,-0.001116923,0.006067473,0.005963783,0.069641397,0.071025169,0.013951719
124,-0.001342691,0.006094786,0.005945048,0.06972462,0.070194467,0.008108052
124.1,-0.000367084,0.005971448,0.005960154,0.06958744,0.069996515,0.007556481
124.2,-0.000280041,0.005970932,0.005964361,0.069770347,0.071366278,0.015008138
124.3,-0.000675815,0.005943523,0.005904976,0.069754343,0.070596948,0.010874776
124.4,-0.000708909,0.005953495,0.005911138,0.069818818,0.070585312,0.010373952
124.5,-0.000981372,0.005976784,0.005895664,0.070114214,0.071748092,0.015224506
124.6,-0.000769205,0.005937776,0.005887742,0.06951702,0.070554995,0.012057829
124.7,-0.00091609,0.006029896,0.005959902,0.069247231,0.070412674,0.012757967
124.8,-0.000735657,0.005955287,0.005909675,0.069353775,0.070473824,0.012514543
124.9,-0.000594665,0.005878908,0.005848755,0.068552181,0.069487399,0.011362091
125,-0.000870755,0.00596502,0.005901123,0.06925912,0.069468512,0.005389669
125.1,-0.000980465,0.006082102,0.006002554,0.069369322,0.069600394,0.005666742
125.2,-0.001057535,0.005984871,0.005890696,0.069637739,0.069798212,0.004730295
125.3,-0.00111783,0.006002986,0.005897991,0.069707701,0.070208465,0.008370476
125.4,-0.000929237,0.005942342,0.005869237,0.069442942,0.069836773,0.007406257
125.5,-0.000976839,0.005898462,0.005817014,0.068976984,0.069268505,0.006348335
125.6,-0.000971852,0.00585085,0.005769571,0.068585562,0.068739607,0.004599384
125.7,-0.000865315,0.005921663,0.005858098,0.068427346,0.069147422,0.009953104
125.8,-0.000794139,0.005815918,0.005761445,0.069328168,0.069716401,0.007347226
125.9,-0.00129373,0.005990448,0.005849079,0.068828829,0.06975663,0.0113393
126,-0.000715256,0.005749169,0.005704503,0.069405903,0.069526979,0.004101393
126.1,-0.000787339,0.005875304,0.00582231,0.069444314,0.069905317,0.008015019
126.2,-0.000677175,0.00588338,0.005844279,0.068934001,0.069492079,0.008789339
126.3,-0.000567917,0.005683688,0.005655244,0.069053349,0.069914763,0.010941165
126.4,-0.000384311,0.005686058,0.005673056,0.069233056,0.07056794,0.013660828
126.5,-0.000520769,0.005738293,0.005714613,0.068640434,0.069017881,0.007208243
126.6,-0.000962785,0.005713287,0.00563158,0.068618485,0.069179604,0.00879324
126.7,-0.001129164,0.005847563,0.005737507,0.068501881,0.068941535,0.007773514
126.8,-0.000749711,0.005835785,0.005787428,0.068302054,0.069940087,0.015048093
126.9,-0.000781445,0.005765097,0.00571189,0.068000714,0.068384674,0.007236479
127,-0.000620506,0.005570237,0.005535568,0.068212887,0.0688801,0.009564011
127.1,-0.000754244,0.00574542,0.005695698,0.067912918,0.068886638,0.011541425
127.2,-0.000638187,0.005637512,0.005601273,0.067639471,0.069853195,0.017446226
127.3,-0.000577438,0.005688823,0.005659441,0.067960017,0.068190441,0.005601104
127.4,-0.000616879,0.005693002,0.005659482,0.067624381,0.068254323,0.009251798
127.5,-0.000987719,0.005723196,0.005637321,0.068045526,0.068168649,0.00409525
127.6,-0.000632293,0.005607576,0.005571814,0.0683647,0.069497171,0.012494979
127.7,-0.000118648,0.00564484,0.005643593,0.06773001,0.068267191,0.008547231
127.8,-0.000196624,0.00558469,0.005581227,0.067443759,0.068438434,0.011625775
127.9,-0.000473621,0.005629348,0.005609389,0.067260394,0.068243442,0.011541523
128,-0.000896142,0.005633043,0.005561304,0.067539329,0.068308218,0.010220161
128.1,-0.001111483,0.005619118,0.005508093,0.06711041,0.067801252,0.009654155
128.2,-0.001073402,0.005540859,0.005435893,0.067810032,0.068175492,0.007049627
128.3,-0.001312317,0.005617918,0.005462493,0.067333557,0.068154809,0.010548462
128.4,-0.000889795,0.0055998,0.005528654,0.067830609,0.06808393,0.005867702
128.5,-0.000345323,0.005471108,0.005460199,0.067623923,0.068331726,0.009809677
128.6,-0.000758324,0.00551525,0.005462868,0.067121841,0.067615475,0.008155417
128.7,-0.00101764,0.005536214,0.005441882,0.066991977,0.067592599,0.0089908
128.8,-0.0012017,0.005528277,0.005396088,0.067166654,0.067697004,0.008457242
128.9,-0.001174952,0.005563088,0.005437595,0.0669211,0.067858312,0.011239077
129,-0.001660036,0.005712838,0.005466333,0.067517837,0.068240625,0.009905788
129.1,-0.001541258,0.005533093,0.005314098,0.06753567,0.06827145,0.009996202
129.2,-0.001271969,0.005322766,0.005168553,0.067016669,0.069001163,0.016429442
129.3,-0.000921077,0.00548606,0.005408185,0.067647701,0.06856361,0.011169473
129.4,-0.000936944,0.00530832,0.005224978,0.067033588,0.067734828,0.009721365
129.5,-0.001037587,0.005308148,0.005205752,0.066778889,0.067536405,0.010086919
129.6,-0.001268796,0.005406735,0.005255753,0.067037704,0.067408651,0.00706205
129.7,-0.000967772,0.005415281,0.005328103,0.066959968,0.067275802,0.006511237
129.8,-0.00092425,0.005416395,0.005336956,0.066465202,0.066966519,0.008178732
129.9,-0.001370346,0.00535803,0.00517983,0.066444168,0.066741583,0.006293764
130,-0.000596932,0.00522271,0.005188484,0.066574947,0.067228002,0.009347763
130.1,-0.000979559,0.005355551,0.005265205,0.066650396,0.067274867,0.009145076
130.2,-0.001095616,0.005285863,0.00517107,0.06639524,0.067143489,0.009996009
130.3,-0.001521311,0.005272406,0.005048155,0.066461544,0.067219274,0.010064495
130.4,-0.001599287,0.00529007,0.005042531,0.065883098,0.066697714,0.010392426
130.5,-0.001557579,0.005249581,0.005013187,0.065745917,0.066547678,0.010298929
130.6,-0.000957798,0.00518099,0.005091688,0.065991013,0.066465938,0.007931395
130.7,-0.001638275,0.005126564,0.004857748,0.065466525,0.065689888,0.005412535
130.8,-0.00139528,0.005121094,0.004927352,0.064869788,0.065586199,0.00966748
130.9,-0.001556219,0.0051388,0.004897494,0.064878476,0.065217375,0.006639977
131,-0.001898951,0.005266073,0.004911772,0.065048123,0.066592803,0.01425984
131.1,-0.001551232,0.005089705,0.004847554,0.064590853,0.065406191,0.010295219
131.2,-0.002147387,0.005318154,0.004865335,0.064761872,0.065075013,0.006376298
131.3,-0.002155093,0.005341421,0.004887367,0.06441389,0.065018839,0.008848736
131.4,-0.00214512,0.005304648,0.004851572,0.0642447,0.065118601,0.010632532
131.5,-0.001826415,0.005069167,0.004728706,0.064128554,0.065158746,0.01154083
131.6,-0.00196106,0.00515987,0.004772683,0.064195315,0.064551691,0.006773651
131.7,-0.001775187,0.004986767,0.004660103,0.064034813,0.064584517,0.008408479
131.8,-0.001524938,0.004912824,0.004670161,0.063447679,0.063807343,0.006765278
131.9,-0.001709451,0.004856933,0.004546161,0.063468714,0.064023941,0.008413527
132,-0.001581607,0.004853563,0.004588638,0.062433912,0.063228441,0.009992112
132.1,-0.001643715,0.004820208,0.004531291,0.063053513,0.063812192,0.009810728
132.2,-0.001622861,0.004693723,0.004404243,0.06263191,0.062891675,0.005710226
132.3,-0.001660036,0.004742796,0.004442791,0.062284385,0.062429577,0.004255281
132.4,-0.002103412,0.004908428,0.004434899,0.06183306,0.062226453,0.006986001
132.5,-0.001537632,0.004629744,0.004366946,0.061334179,0.062046933,0.009377655
132.6,-0.001373066,0.004538171,0.004325469,0.060411866,0.062010167,0.013988112
132.7,-0.001542619,0.004573077,0.004305039,0.060148935,0.06124189,0.01151845
132.8,-0.001139138,0.004339325,0.004187136,0.05973785,0.061446519,0.014389716
132.9,-0.00091201,0.004130435,0.00402849,0.059052403,0.05975337,0.009125729
133,-0.000865768,0.004061402,0.003968051,0.058217885,0.05870686,0.007561298
133.1,-0.001079295,0.004084462,0.003939283,0.057569934,0.059166145,0.013650472
133.2,-0.001376239,0.004071765,0.003832132,0.057015723,0.058207046,0.011716121
133.3,-0.001698571,0.004217128,0.003859926,0.055769206,0.057136966,0.012426929
133.4,-0.001225727,0.003996319,0.003803703,0.054917313,0.055967563,0.010791521
133.5,-0.001000866,0.003707025,0.003569356,0.053922751,0.054409908,0.00726464
133.6,-0.00093105,0.00355596,0.003431909,0.052490125,0.053726459,0.011459457
133.7,-0.00110967,0.003372174,0.003184367,0.049603381,0.050992231,0.011819991
133.8,-0.001190819,0.003099993,0.002862151,0.051436118,0.054030165,0.016540388
133.9,-0.001539445,0.003367225,0.002994714,0.071318205,0.072339026,0.012109843
134,-0.001549872,0.003517469,0.003157607,0.098828466,0.099228545,0.008901597
134.1,-0.001292823,0.003508747,0.003261888,0.120062242,0.120616291,0.01154763
134.2,-0.001373973,0.003791437,0.003533723,0.143740125,0.144089791,0.010032168
134.3,-0.001019907,0.004107625,0.003978991,0.169236112,0.169532974,0.010028346
134.4,-0.001495924,0.004523525,0.004269015,0.191532583,0.191764978,0.009438027
134.5,-0.001851803,0.005419297,0.005093094,0.216410342,0.216725863,0.011690323
134.6,-0.001640089,0.005960477,0.005730393,0.236078884,0.23637187,0.011765257
134.7,-0.001745266,0.006909133,0.006685071,0.260191173,0.26040513,0.010553917
134.8,-0.002073491,0.007707131,0.007422971,0.286361633,0.286655899,0.012985352
134.9,-0.001835936,0.008067336,0.007855651,0.309193567,0.309444628,0.012462579
135,-0.001655502,0.00896443,0.008810239,0.339907917,0.340085333,0.010983713
135.1,-0.001837749,0.009595137,0.009417501,0.364670443,0.364836386,0.011002545
135.2,-0.002150107,0.010528124,0.010306233,0.393596868,0.393825915,0.013429701
135.3,-0.002082104,0.011048877,0.010850923,0.431139169,0.431385193,0.014567151
135.4,-0.00177972,0.011740493,0.011604816,0.46837144,0.468740818,0.018605055
135.5,-0.001422934,0.012651914,0.012571642,0.519079908,0.519347032,0.016655
135.6,-0.001599287,0.013497595,0.013402513,0.57500628,0.575429478,0.022064963
135.7,-0.00176884,0.014267412,0.014157339,0.659458965,0.660946046,0.044311947
135.8,-0.001387573,0.013722974,0.013652643,0.730368237,0.7304582,0.01146389
135.9,-0.00158342,0.01398967,0.013899771,0.709665351,0.709743716,0.010546699
136,-0.001719425,0.013300449,0.01318884,0.682515876,0.682607862,0.011205892
136.1,-0.001825508,0.012478908,0.012344661,0.662935587,0.66301251,0.010099311
136.2,-0.001876737,0.011387584,0.011231871,0.639408603,0.639492138,0.010336003
136.3,-0.002027702,0.010280261,0.010078303,0.614789659,0.61484522,0.008265596
136.4,-0.001176312,0.009259065,0.009184039,0.593972456,0.594043027,0.00915643
136.5,-0.001326371,0.008201011,0.008093041,0.570226897,0.570272805,0.007235872
136.6,-0.001418854,0.007345421,0.007207084,0.552210013,0.5523093,0.010472097
136.7,-0.001227994,0.006118219,0.005993717,0.529386767,0.529557275,0.013437216
136.8,-0.001320024,0.00515619,0.004984359,0.505735863,0.505882477,0.012178579
136.9,-0.000859421,0.004327183,0.00424098,0.480047822,0.480208567,0.012424026
137,-0.000897502,0.00378568,0.003677752,0.455795609,0.4559912,0.013354305
137.1,-0.000576984,0.00332989,0.003279521,0.431559399,0.431778379,0.013749651
