Time,Position,Strain,
386.443,0.645341687,,
386.525,0.6683067,,
386.58,0.683748893,,
386.635,0.699133447,,
386.69,0.714517883,,
386.745,0.729908994,,
386.8,0.745334318,,
386.853,0.760200551,,
386.908,0.775566569,,
386.963,0.790960243,,
387.018,0.806325724,,
387.073,0.821762373,,
387.113,0.832445254,,
387.122,0.830787589,,
387.123,0.830486169,,
387.138,0.826056471,,
387.139,0.825784137,,
387.155,0.821155121,,
387.21,0.805668046,,
387.265,0.790140679,,
387.32,0.774545601,,
387.375,0.759007028,,
387.43,0.743546119,,
387.485,0.727952293,,
387.54,0.712500385,,
387.595,0.696958116,,
387.65,0.681433968,,
387.705,0.6659308,,
387.76,0.650474541,,
387.815,0.635044329,,
387.87,0.619520359,,
387.925,0.604037814,,
387.98,0.588547282,,
388.035,0.5731036,,
388.09,0.557640308,,
388.145,0.54227876,,
388.2,0.526858741,,
388.255,0.511320227,,
388.31,0.495866293,,
388.365,0.480471963,,
388.42,0.465073789,,
388.475,0.44955864,,
388.53,0.434235359,,
388.585,0.418769891,,
388.64,0.403335716,,
388.695,0.387960936,,
388.75,0.372550483,,
388.805,0.357064601,,
388.86,0.341683503,,
388.915,0.326253023,,
388.97,0.310867693,,
389.025,0.295515087,,
389.08,0.280083921,,
389.121,0.270505962,,
389.122,0.27050465,,
389.177,0.270766851,,
389.232,0.270858672,,
389.287,0.270937767,,
389.342,0.271009293,,
389.397,0.271069881,,
389.452,0.271151957,,
389.507,0.271183964,,
389.562,0.271280971,,
389.617,0.271340933,,
389.672,0.271389273,,
389.727,0.271418747,,
389.782,0.27146348,,
389.837,0.271496054,,
389.892,0.271538403,,
389.947,0.271552172,,
390.002,0.271604207,,
390.057,0.271661904,,
390.112,0.271669742,,
390.167,0.271694061,,
390.222,0.271749702,,
390.277,0.271769699,,
390.332,0.271789428,,
390.387,0.271803167,,
390.442,0.271816548,,
390.497,0.27189165,,
390.552,0.271857676,,
390.604,0.271893856,,
390.608,0.27189323,,
390.612,0.271937009,,
390.615,0.272112038,,
390.616,0.272166189,,
390.632,0.272537586,,
390.687,0.272493985,,
390.742,0.27249771,,
390.747,0.272495088,,
390.799,0.272552636,,
390.802,0.272573945,,
390.809,0.272594389,,
390.864,0.272542891,,
390.904,0.272546705,,
390.904,0.272546705,,
391.414,0.398265178,,
392.376,0.639075272,,
392.645,0.706325642,,
392.914,0.772935381,,
392.923,0.771101346,,
392.938,0.767225674,,
392.95,0.764154902,,
393.378,0.656223528,,
393.953,0.511823648,,
394.243,0.43914699,,
394.533,0.366659875,,
394.879,0.28007212,,
394.921,0.271309671,,
394.923,0.271316287,,
395.213,0.271754947,,
395.503,0.272058722,,
395.793,0.27223849,,
396.083,0.272383091,,
396.373,0.272481468,,
396.663,0.272588309,,
396.953,0.272625533,,
397.243,0.272703466,,
397.533,0.272700009,,
397.823,0.272704628,,
398.113,0.272750136,,
398.403,0.272772518,,
398.693,0.272789863,,
398.983,0.272815284,,
399.273,0.272795287,,
399.563,0.272799071,,
399.853,0.272800442,,
400.143,0.272805568,,
400.433,0.272799459,,
400.723,0.272808936,,
401.013,0.272826043,,
401.229,0.272800174,,
401.519,0.272804942,,
401.809,0.272815284,,
402.099,0.272800562,,
402.389,0.272797194,,
402.679,0.272787508,,
402.969,0.272820112,,
403.259,0.272822734,,
403.549,0.272794571,,
403.839,0.272808102,,
404.129,0.272792873,,
404.419,0.272809264,,
404.709,0.272827205,,
404.999,0.272805479,,
405.289,0.272823867,,
405.579,0.272817012,,
405.869,0.272803512,,
406.159,0.272845533,,
406.449,0.272803601,,
406.739,0.272817579,,
407.029,0.272776302,,
407.319,0.272800055,,
407.609,0.272797253,,
407.899,0.272788402,,
408.189,0.272806611,,
408.479,0.272811499,,
408.769,0.272802201,,
409.059,0.272801098,,
409.349,0.272803899,,
409.639,0.272785571,,
409.929,0.27280387,,
410.219,0.272812155,,
410.509,0.272798356,,
410.799,0.272790757,,
411.089,0.272800621,,
411.379,0.272797194,,
411.669,0.272793677,,
411.959,0.272801754,,
412.249,0.27279478,,
412.539,0.272803244,,
412.829,0.27280831,,
413.119,0.272805628,,
413.409,0.272817519,,
413.699,0.27279773,,
413.989,0.27279633,,
414.279,0.272774216,,
414.569,0.272808102,,
414.859,0.272827562,,
415.149,0.272792783,,
415.439,0.272806582,,
415.729,0.272794184,,
416.019,0.272797879,,
416.309,0.272813704,,
416.599,0.272797671,,
416.889,0.272808191,,
417.179,0.272789177,,
417.469,0.272804853,,
417.759,0.27278578,,
417.821,0.272796687,,
418.111,0.272827175,,
418.401,0.272747931,,
418.691,0.272815045,,
418.981,0.272807625,,
419.271,0.272804048,,
419.561,0.272805598,,
419.851,0.272798088,,
419.905,0.272791561,,
419.922,0.274739292,,
420.261,0.359923478,,
420.601,0.445134575,,
420.891,0.517772251,,
421.181,0.59031301,,
421.549,0.6822462,,
421.839,0.754718533,,
421.914,0.772920778,,
421.92,0.772164574,,
421.923,0.771336904,,
421.933,0.768633476,,
421.935,0.768087914,,
422.225,0.694851629,,
422.515,0.621868424,,
422.805,0.549083942,,
423.095,0.476386869,,
423.385,0.403679932,,
423.675,0.331170942,,
423.922,0.271283236,,
423.924,0.271293965,,
424.214,0.271795031,,
424.504,0.272075173,,
424.794,0.272237,,
425.084,0.272390482,,
425.374,0.272509452,,
425.664,0.272576985,,
425.954,0.272628751,,
426.424,0.272676405,,
426.714,0.272706505,,
427.004,0.272771325,,
427.365,0.272760746,,
427.655,0.272774783,,
427.945,0.272804883,,
428.235,0.272771236,,
428.733,0.272791263,,
429.023,0.272792396,,
429.313,0.272792276,,
429.603,0.272807148,,
429.893,0.272798773,,
430.183,0.272787896,,
430.473,0.272783842,,
430.763,0.272785005,,
431.053,0.272806075,,
431.343,0.272797373,,
431.633,0.272816923,,
431.923,0.272807863,,
432.213,0.272801932,,
432.503,0.272808638,,
432.577,0.272799042,,
432.867,0.272801456,,
433.157,0.272785362,,
433.447,0.272800204,,
433.737,0.27281287,,
434.027,0.272808698,,
434.317,0.27279782,,
434.607,0.272771564,,
434.897,0.272829678,,
435.187,0.27279022,,
435.477,0.272822377,,
435.767,0.272815343,,
436.057,0.272822436,,
436.347,0.272802528,,
436.637,0.272790876,,
436.927,0.272789982,,
437.217,0.272820082,,
437.507,0.27281737,,
437.797,0.272787598,,
438.087,0.272825148,,
438.377,0.272812542,,
438.667,0.272801396,,
438.957,0.272786644,,
439.247,0.272796181,,
439.537,0.272786405,,
439.827,0.272783872,,
440.117,0.272803691,,
440.407,0.272807833,,
440.697,0.27279478,,
440.987,0.272790786,,
441.277,0.272796359,,
441.567,0.272791829,,
441.857,0.272782889,,
442.147,0.27279922,,
442.437,0.272804078,,
442.727,0.27278715,,
443.017,0.272778359,,
443.307,0.272851285,,
443.597,0.272807267,,
443.708,0.27281293,,
443.998,0.272793349,,
444.288,0.27284148,,
444.578,0.272816208,,
444.868,0.272833434,,
445.158,0.272795108,,
445.448,0.272826966,,
445.738,0.272790548,,
446.028,0.272806373,,
446.318,0.272823897,,
446.608,0.27278426,,
446.898,0.27276456,,
447.188,0.272821185,,
447.478,0.27279177,,
447.768,0.272794005,,
448.058,0.272817638,,
448.348,0.272812065,,
448.638,0.27278566,,
448.905,0.272770223,,
448.923,0.274931547,,
448.948,0.281223085,,
448.95,0.281745878,,
449.29,0.36713859,,
449.689,0.467101449,,
450.195,0.593679004,,
450.485,0.666178099,,
450.775,0.738615981,,
450.915,0.77293258,,
450.921,0.772001436,,
450.924,0.771193674,,
451.214,0.697717182,,
451.504,0.624772243,,
451.794,0.551935666,,
452.084,0.479149604,,
452.374,0.406670566,,
452.664,0.334079589,,
452.92,0.271282401,,
452.923,0.271305468,,
453.213,0.271778282,,
453.503,0.272050556,,
453.793,0.272293535,,
454.083,0.272401806,,
454.647,0.272553918,,
454.937,0.272631135,,
455.227,0.272693541,,
455.517,0.2726998,,
455.807,0.272722748,,
456.097,0.272741046,,
456.387,0.272782323,,
456.677,0.272767988,,
456.967,0.272781458,,
457.257,0.272779849,,
457.547,0.272779074,,
457.837,0.272799936,,
458.127,0.272798982,,
458.417,0.272816744,,
458.707,0.272792753,,
459.002,0.272808817,,
459.292,0.272816774,,
459.582,0.272771057,,
459.872,0.272796806,,
460.162,0.272810396,,
460.452,0.272826698,,
460.742,0.272786525,,
461.032,0.272785005,,
461.322,0.272810098,,
461.612,0.272782799,,
461.859,0.272802976,,
462.149,0.272820022,,
462.439,0.27278575,,
462.774,0.272795585,,
463.064,0.272812155,,
463.354,0.272814598,,
463.644,0.272812482,,
463.934,0.272835847,,
464.224,0.272792098,,
464.514,0.272798058,,
464.804,0.27278277,,
465.094,0.272820142,,
465.384,0.272825774,,
465.674,0.272828129,,
465.964,0.272796717,,
466.254,0.272780594,,
466.544,0.272797999,,
466.834,0.272777912,,
467.124,0.272804376,,
467.414,0.272806552,,
467.704,0.272782263,,
467.994,0.272805688,,
468.284,0.272834268,,
468.574,0.272790488,,
468.864,0.272809413,,
469.154,0.272816178,,
469.444,0.27280986,,
470.005,0.272826609,,
470.295,0.272798088,,
470.585,0.272815493,,
470.875,0.272827235,,
471.367,0.272805062,,
471.657,0.272817102,,
471.947,0.272807237,,
472.237,0.27279171,,
472.527,0.272801158,,
472.817,0.272815642,,
473.107,0.272816983,,
473.397,0.272770789,,
473.687,0.272830572,,
473.977,0.272801634,,
474.267,0.272834357,,
474.557,0.27286106,,
474.847,0.272814837,,
475.137,0.272827235,,
475.427,0.272800264,,
475.628,0.272820529,,
475.918,0.272790906,,
476.208,0.272813704,,
476.498,0.272781816,,
476.788,0.272783097,,
477.078,0.272815612,,
477.368,0.272813436,,
477.658,0.272794482,,
477.905,0.272797999,,
477.909,0.272793409,,
477.922,0.273202774,,
477.934,0.273383108,,
477.96,0.27332392,,
478.145,0.273316201,,
478.147,0.273335781,,
478.175,0.273329702,,
478.195,0.273366925,,
478.219,0.273347613,,
478.231,0.273338404,,
478.231,0.273338404,,
478.314,0.278707143,,
478.441,0.287971493,,
478.518,0.293520686,,
478.625,0.301339802,,
478.696,0.306534376,,
478.779,0.31258997,,
478.857,0.318230536,,
478.928,0.323413636,,
478.999,0.328604992,,
479.07,0.333754655,,
479.141,0.338956203,,
479.212,0.344084497,,
479.283,0.349254962,,
479.354,0.354422833,,
479.487,0.364045973,,
479.558,0.369203623,,
479.665,0.377015735,,
479.743,0.382646109,,
479.814,0.387821312,,
479.954,0.397954966,,
480.081,0.407212312,,
480.152,0.412328477,,
480.223,0.417487408,,
480.224,0.417554999,,
480.246,0.418702091,,
480.252,0.418389703,,
480.323,0.414671416,,
480.394,0.411192919,,
480.465,0.407775755,,
480.536,0.404260362,,
480.652,0.39859503,,
480.723,0.39515477,,
480.743,0.394179667,,
480.843,0.389263864,,
480.914,0.385818,,
480.985,0.382389094,,
481.056,0.378908958,,
481.127,0.375505294,,
481.198,0.371979977,,
481.269,0.368570204,,
481.34,0.36509126,,
481.411,0.361634995,,
481.482,0.358217593,,
481.517,0.356483485,,
481.579,0.353495921,,
481.65,0.350031521,,
481.721,0.346661534,,
481.792,0.343179103,,
481.863,0.339758392,,
481.934,0.336292978,,
482.005,0.332871135,,
482.076,0.329408701,,
482.147,0.32599714,,
482.218,0.322549429,,
482.289,0.319131967,,
482.36,0.315674927,,
482.431,0.312249061,,
482.502,0.308805104,,
482.573,0.305405107,,
482.644,0.301966902,,
482.715,0.298518118,,
482.786,0.295059558,,
482.857,0.291656282,,
482.931,0.288069006,,
483.002,0.284607347,,
483.073,0.281183895,,
483.077,0.281010088,,
483.148,0.277571794,,
483.219,0.274134812,,
483.236,0.273325917,,
483.25,0.272896793,,
483.321,0.273039457,,
483.392,0.273087945,,
483.463,0.273122576,,
483.534,0.273098942,,
483.605,0.273117956,,
483.676,0.273126897,,
483.747,0.273154703,,
483.818,0.273140219,,
483.889,0.273181525,,
483.96,0.273186084,,
484.031,0.273160276,,
484.102,0.273209032,,
484.173,0.273199585,,
484.244,0.273192104,,
484.315,0.273226288,,
484.386,0.273222354,,
484.457,0.273214218,,
484.528,0.273239162,,
484.599,0.273252842,,
484.67,0.27323195,,
484.741,0.273273465,,
484.812,0.273247805,,
484.883,0.273239818,,
484.954,0.2732712,,
485.025,0.273248192,,
485.096,0.273278263,,
485.167,0.273269292,,
485.234,0.273285773,,
485.34,0.280320283,,
485.411,0.285528209,,
485.487,0.291098561,,
485.558,0.296231088,,
485.661,0.303760406,,
485.796,0.313618001,,
485.867,0.318749901,,
485.938,0.323914286,,
486.102,0.335840787,,
486.204,0.343293186,,
486.275,0.348412718,,
486.349,0.353781309,,
486.397,0.35729539,,
486.468,0.362467851,,
486.539,0.367641594,,
486.641,0.37503403,,
486.712,0.380178089,,
486.783,0.385369266,,
486.854,0.390515293,,
486.925,0.395698513,,
486.988,0.40024134,,
487.026,0.4029732,,
487.097,0.408161099,,
487.157,0.412492837,,
487.228,0.417655433,,
487.23,0.41780665,,
487.247,0.418662305,,
487.279,0.416940476,,
487.35,0.413435067,,
487.425,0.409819628,,
487.496,0.406325157,,
487.567,0.402940537,,
487.638,0.399423475,,
487.709,0.395932223,,
487.78,0.392519738,,
487.851,0.389003898,,
487.922,0.385566051,,
487.993,0.382113899,,
488.064,0.378622587,,
488.135,0.375228162,,
488.206,0.371760632,,
488.277,0.368321683,,
488.348,0.364836927,,
488.419,0.361419465,,
488.49,0.357963528,,
488.561,0.354540225,,
488.632,0.351099338,,
488.703,0.347650434,,
488.774,0.344205286,,
488.845,0.340763803,,
488.916,0.337306287,,
488.987,0.333863165,,
489.058,0.330415394,,
489.129,0.326962527,,
489.2,0.32357594,,
489.271,0.320172097,,
489.342,0.316707429,,
489.413,0.31324422,,
489.484,0.309803452,,
489.555,0.306362804,,
489.626,0.302934822,,
489.67,0.300837334,,
489.741,0.29738411,,
489.812,0.293965157,,
489.883,0.290517535,,
489.954,0.287084814,,
490.025,0.283670184,,
490.096,0.28022891,,
490.167,0.276800331,,
490.223,0.274082061,,
490.255,0.272920784,,
490.326,0.273032483,,
490.397,0.273049769,,
490.468,0.273041185,,
490.539,0.273106363,,
490.61,0.273114231,,
490.681,0.273100701,,
490.752,0.273175773,,
490.823,0.273162868,,
490.894,0.273129818,,
490.965,0.273199793,,
491.036,0.273202654,,
491.107,0.273192999,,
491.178,0.273213145,,
491.249,0.273211029,,
491.32,0.273209926,,
491.391,0.273219582,,
491.462,0.273216155,,
491.533,0.273240652,,
491.604,0.27324405,,
491.675,0.273233321,,
491.746,0.273268875,,
491.817,0.273247835,,
491.888,0.273275491,,
491.959,0.27326211,,
492.03,0.273268756,,
492.101,0.273236778,,
492.172,0.273293581,,
492.237,0.273263123,,
492.331,0.279465314,,
492.402,0.284682449,,
492.477,0.290121105,,
492.589,0.298277881,,
492.66,0.303479877,,
492.783,0.312420782,,
492.915,0.322065081,,
492.986,0.327199396,,
493.057,0.33240461,,
493.128,0.337557044,,
493.266,0.347597297,,
493.337,0.352769043,,
493.408,0.357864703,,
493.479,0.36308154,,
493.562,0.369150485,,
493.633,0.374245073,,
493.663,0.376453872,,
493.734,0.381575818,,
493.823,0.388060178,,
493.894,0.393189604,,
493.965,0.398371096,,
494.036,0.403527911,,
494.107,0.408693488,,
494.178,0.413820977,,
494.249,0.41871282,,
494.25,0.418697293,,
494.309,0.41562214,,
494.38,0.412193264,,
494.428,0.40978464,,
494.499,0.406327392,,
494.57,0.402850951,,
494.641,0.39937454,,
494.712,0.395950641,,
494.783,0.392529513,,
494.854,0.389013852,,
494.925,0.385580535,,
494.996,0.382092114,,
495.067,0.378661896,,
495.138,0.375230934,,
495.209,0.371770616,,
495.28,0.368247236,,
495.351,0.36484405,,
495.423,0.36133733,,
495.494,0.357889022,,
495.565,0.354456719,,
495.636,0.351017501,,
495.707,0.347582485,,
495.712,0.347382363,,
495.783,0.343905951,,
495.854,0.340455975,,
495.925,0.337033327,,
495.996,0.333576198,,
496.067,0.330133017,,
496.138,0.326708283,,
496.209,0.32327896,,
496.28,0.319807496,,
496.299,0.3189325,,
496.37,0.315437671,,
496.441,0.312033679,,
496.512,0.308579143,,
496.583,0.30514374,,
496.654,0.301696595,,
496.725,0.298274365,,
496.796,0.294858542,,
496.867,0.29142445,,
496.938,0.287997272,,
497.009,0.284564492,,
497.08,0.281114158,,
497.151,0.277681079,,
497.222,0.274258372,,
497.236,0.27358171,,
497.27,0.272956934,,
497.341,0.273045388,,
497.412,0.273032513,,
497.483,0.273095307,,
497.554,0.273108986,,
497.625,0.273095485,,
497.696,0.273115721,,
497.767,0.273137358,,
497.838,0.273161617,,
497.909,0.273142692,,
497.98,0.273185161,,
498.051,0.273178008,,
498.122,0.273201641,,
498.193,0.273266938,,
498.264,0.273238536,,
498.335,0.273241099,,
498.406,0.273226675,,
498.477,0.273276892,,
498.548,0.27323797,,
498.619,0.273254242,,
498.69,0.27321538,,
498.761,0.273267981,,
498.832,0.273270783,,
498.903,0.273259488,,
498.974,0.273282912,,
499.045,0.273253229,,
499.116,0.273300287,,
499.187,0.273232069,,
499.24,0.27325302,,
499.241,0.273253646,,
499.243,0.273265269,,
499.245,0.273249742,,
499.246,0.273248669,,
499.302,0.27341443,,
499.322,0.273400572,,
499.379,0.273421851,,
499.44,0.273437884,,
499.444,0.273416039,,
499.503,0.273409542,,
499.503,0.273409542,,
499.621,0.28265607,,
499.681,0.287779685,,
499.823,0.299869206,,
499.883,0.304904636,,
499.943,0.310024645,,
500.003,0.315119084,,
500.063,0.32020944,,
500.123,0.325289335,,
500.183,0.330383655,,
500.279,0.338521417,,
500.339,0.343607779,,
500.399,0.348730232,,
500.479,0.355476912,,
500.539,0.360517051,,
500.599,0.365677263,,
500.659,0.370715405,,
500.735,0.377161171,,
500.795,0.382261838,,
500.855,0.387363608,,
500.915,0.392456944,,
500.975,0.397498335,,
501.035,0.402573104,,
501.112,0.409077043,,
501.175,0.414454008,,
501.235,0.419491644,,
501.295,0.42463472,,
501.355,0.429666097,,
501.415,0.434751953,,
501.478,0.440079714,,
501.508,0.442581499,,
501.515,0.442835087,,
501.569,0.438105399,,
501.577,0.437409902,,
501.637,0.432289565,,
501.697,0.427144195,,
501.757,0.422062034,,
501.855,0.413694407,,
501.915,0.408558692,,
501.975,0.40344667,,
502.035,0.398337926,,
502.095,0.393204923,,
502.155,0.388134505,,
502.215,0.383001174,,
502.275,0.377924944,,
502.335,0.372825261,,
502.387,0.368415798,,
502.447,0.36334389,,
502.455,0.362642046,,
502.487,0.359904106,,
502.547,0.354805495,,
502.607,0.349696036,,
502.651,0.34597456,,
502.711,0.340867635,,
502.771,0.335775014,,
502.831,0.330710377,,
502.891,0.32562932,,
502.951,0.320536371,,
503.011,0.315446611,,
503.071,0.310378935,,
503.131,0.305269566,,
503.191,0.3001973,,
503.251,0.295127627,,
503.311,0.290028122,,
503.371,0.284949836,,
503.431,0.27988365,,
503.491,0.27484512,,
503.518,0.272915748,,
503.52,0.272910502,,
503.58,0.27298781,,
503.64,0.273038235,,
503.7,0.273093965,,
503.76,0.273093578,,
503.82,0.273157266,,
503.88,0.273135778,,
503.94,0.273176935,,
504,0.273171779,,
504.06,0.273206499,,
504.12,0.27323648,,
504.18,0.273230877,,
504.24,0.273234036,,
504.3,0.273253914,,
504.36,0.273270336,,
504.42,0.27328175,,
504.48,0.273283598,,
504.54,0.273294952,,
504.6,0.273309347,,
504.66,0.273301896,,
504.72,0.273324755,,
504.78,0.273279485,,
504.84,0.273310897,,
504.9,0.273323235,,
504.96,0.273346242,,
505.02,0.273335305,,
505.08,0.273337123,,
505.14,0.273350504,,
505.2,0.27335411,,
505.26,0.27340379,,
505.32,0.273370948,,
505.38,0.273324069,,
505.44,0.273384031,,
505.5,0.273383286,,
505.504,0.273380992,,
505.59,0.279935178,,
505.717,0.290725079,,
505.816,0.299207445,,
505.898,0.306118634,,
505.958,0.311242458,,
506.022,0.31669521,,
506.082,0.321778443,,
506.242,0.335343744,,
506.302,0.340419855,,
506.367,0.345923181,,
506.451,0.35306042,,
506.57,0.363156225,,
506.63,0.368220295,,
506.69,0.373286332,,
506.75,0.378409232,,
506.81,0.383466567,,
506.899,0.390972073,,
506.959,0.396103348,,
507,0.39952528,,
507.06,0.404634233,,
507.12,0.409710134,,
507.18,0.414805407,,
507.24,0.419853623,,
507.283,0.423513527,,
507.343,0.428523714,,
507.403,0.433652277,,
507.463,0.438725496,,
507.501,0.441939736,,
507.514,0.442808533,,
507.539,0.440727974,,
507.545,0.440192068,,
507.559,0.439004327,,
507.619,0.433881218,,
507.679,0.428805704,,
507.739,0.423620428,,
507.799,0.418493326,,
507.859,0.41338339,,
507.919,0.408297981,,
507.979,0.40313899,,
508.039,0.398065324,,
508.099,0.392913396,,
508.159,0.387820716,,
508.219,0.382716264,,
508.279,0.377659644,,
508.315,0.374570753,,
508.375,0.369452979,,
508.435,0.364361371,,
508.495,0.359309341,,
508.555,0.354175087,,
508.615,0.349100079,,
508.675,0.343992974,,
508.735,0.338897254,,
508.795,0.333820846,,
508.855,0.328700926,,
508.915,0.323634501,,
508.975,0.318577018,,
509.035,0.313474324,,
509.095,0.308375593,,
509.155,0.303318467,,
509.215,0.298192676,,
509.275,0.293144312,,
509.335,0.288069424,,
509.395,0.282974687,,
509.455,0.277902391,,
509.515,0.27296054,,
509.527,0.272868988,,
509.587,0.272984501,,
509.647,0.273072478,,
509.707,0.273096588,,
509.767,0.273113635,,
509.827,0.273099658,,
509.887,0.273194131,,
509.947,0.273146477,,
510.007,0.273166355,,
510.067,0.273194042,,
510.127,0.273199466,,
510.187,0.273211804,,
510.247,0.273247924,,
510.307,0.273233917,,
510.367,0.273282554,,
510.427,0.273243901,,
510.487,0.273310181,,
510.547,0.273307886,,
510.607,0.273284074,,
510.667,0.273290959,,
510.727,0.273329165,,
510.787,0.273312565,,
510.847,0.273373422,,
510.907,0.273319301,,
510.967,0.273344365,,
511.027,0.273326871,,
511.087,0.273356017,,
511.147,0.273377207,,
511.207,0.273340252,,
511.267,0.273364779,,
511.327,0.27337816,,
511.387,0.273380962,,
511.447,0.27339184,,
511.504,0.273374375,,
511.583,0.279284861,,
511.657,0.285568472,,
511.717,0.290671494,,
511.785,0.296478298,,
511.903,0.306471523,,
511.999,0.314658847,,
512.09,0.322363015,,
512.134,0.326128509,,
512.212,0.3327091,,
512.272,0.337873693,,
512.336,0.343234684,,
512.396,0.348315414,,
512.456,0.353386934,,
512.516,0.358523663,,
512.633,0.368450399,,
512.728,0.376475002,,
512.788,0.381546374,,
512.872,0.388664569,,
512.932,0.393733795,,
513.019,0.401098187,,
513.102,0.408140476,,
513.162,0.413220281,,
513.222,0.418318595,,
513.304,0.425210769,,
513.364,0.430293168,,
513.424,0.435430909,,
513.484,0.44047519,,
513.514,0.44283777,,
513.521,0.442533428,,
513.522,0.442426348,,
513.538,0.44089141,,
513.598,0.435715849,,
513.605,0.4351066,,
513.665,0.429969842,,
513.725,0.424864406,,
513.785,0.4197379,,
513.845,0.414636041,,
513.905,0.409537162,,
513.965,0.404413308,,
514.025,0.399314607,,
514.085,0.394213284,,
514.141,0.389411683,,
514.201,0.38433903,,
514.261,0.37919962,,
514.321,0.374066229,,
514.381,0.368983056,,
514.441,0.363917346,,
514.501,0.358811046,,
514.561,0.353736992,,
514.621,0.348634477,,
514.681,0.343522843,,
514.741,0.338483568,,
514.801,0.333346572,,
514.861,0.328318026,,
514.921,0.323220428,,
514.981,0.31811082,,
515.041,0.31298795,,
515.101,0.30793136,,
515.161,0.302836385,,
515.221,0.297774341,,
515.281,0.29270887,,
515.341,0.28760257,,
515.401,0.282534477,,
515.461,0.277424481,,
515.524,0.272851255,,
515.525,0.272839394,,
515.585,0.273019698,,
515.645,0.273036656,,
515.705,0.273109165,,
515.765,0.273078319,,
515.825,0.273175981,,
515.885,0.273127344,,
515.945,0.273151573,,
516.005,0.273166743,,
516.065,0.273195591,,
516.125,0.2731868,,
516.185,0.273203131,,
516.245,0.273235854,,
516.305,0.273235556,,
516.365,0.273270097,,
516.425,0.273272004,,
516.485,0.273313072,,
516.545,0.27329534,,
516.605,0.273320284,,
516.665,0.27332994,,
516.725,0.273290333,,
516.785,0.273336497,,
516.845,0.273331341,,
516.905,0.273339328,,
516.965,0.273338255,,
517.025,0.273362842,,
517.085,0.273355511,,
517.145,0.273352381,,
517.205,0.273340937,,
517.265,0.273342815,,
517.325,0.273338404,,
517.385,0.273424861,,
517.445,0.273354885,,
517.505,0.273374822,,
517.507,0.273374733,,
517.508,0.273374256,,
517.547,0.27351084,,
517.579,0.273508516,,
517.588,0.273525145,,
517.648,0.273476955,,
517.685,0.273519394,,
517.688,0.27350178,,
517.724,0.273523953,,
517.729,0.273519483,,
517.773,0.273566749,,
517.779,0.273565408,,
517.779,0.273565408,,
517.914,0.293455776,,
518.013,0.309123155,,
518.073,0.318666723,,
518.136,0.328586813,,
518.196,0.338080194,,
518.269,0.349674191,,
518.329,0.359125878,,
518.389,0.368630852,,
518.449,0.378121491,,
518.509,0.387624527,,
518.613,0.404025759,,
518.673,0.413496013,,
518.733,0.42301705,,
518.793,0.432463075,,
518.853,0.441985065,,
518.913,0.451414431,,
519.01,0.466718579,,
519.07,0.476153517,,
519.13,0.485673273,,
519.193,0.495601976,,
519.305,0.513305539,,
519.365,0.522768432,,
519.425,0.532247775,,
519.485,0.541691893,,
519.545,0.551133924,,
519.605,0.560585671,,
519.665,0.570100122,,
519.725,0.579547637,,
519.776,0.587560468,,
519.789,0.589297526,,
519.798,0.58824914,,
519.814,0.585494809,,
519.836,0.581933313,,
519.843,0.58081805,,
519.903,0.57125073,,
519.963,0.561696284,,
520.023,0.552168542,,
520.083,0.542676919,,
520.143,0.533087188,,
520.203,0.523531729,,
520.263,0.514033729,,
520.323,0.504463309,,
520.383,0.494952107,,
520.443,0.485490853,,
520.503,0.475964928,,
520.563,0.466425473,,
520.623,0.456918115,,
520.683,0.447408224,,
520.743,0.437877411,,
520.803,0.428397293,,
520.863,0.418978567,,
520.923,0.409418995,,
520.933,0.407847668,,
520.993,0.398360337,,
521.053,0.388877953,,
521.113,0.379386063,,
521.173,0.369913544,,
521.233,0.360418524,,
521.293,0.350938048,,
521.353,0.341484334,,
521.413,0.332054134,,
521.473,0.32249501,,
521.533,0.313046362,,
521.593,0.303610888,,
521.653,0.29412004,,
521.713,0.284663823,,
521.773,0.275207576,,
521.793,0.272595462,,
521.796,0.272558626,,
521.856,0.272788819,,
521.916,0.272799965,,
521.976,0.272881594,,
522.036,0.27293342,,
522.096,0.272935953,,
522.156,0.272992578,,
522.216,0.27303907,,
522.276,0.273030099,,
522.336,0.273096171,,
522.396,0.273093161,,
522.456,0.273105022,,
522.516,0.273178068,,
522.576,0.273166385,,
522.636,0.273214456,,
522.696,0.273204413,,
522.756,0.273237017,,
522.816,0.273264226,,
522.876,0.27325004,,
522.936,0.273321029,,
522.996,0.2733103,,
523.056,0.27334356,,
523.116,0.27331942,,
523.176,0.273356256,,
523.236,0.273326453,,
523.296,0.273376819,,
523.306,0.273390677,,
523.366,0.273373005,,
523.426,0.273378548,,
523.486,0.273411926,,
523.546,0.273412403,,
523.606,0.273426172,,
523.666,0.273402777,,
523.726,0.273451444,,
523.78,0.273467657,,
523.992,0.305583384,,
524.084,0.320178177,,
524.179,0.335236247,,
524.239,0.34473982,,
524.299,0.35424688,,
524.359,0.363716598,,
524.419,0.373238917,,
524.479,0.382674451,,
524.539,0.392174448,,
524.599,0.40170076,,
524.696,0.416994209,,
524.792,0.432164545,,
524.852,0.44162106,,
524.912,0.451117659,,
524.972,0.460566366,,
524.98,0.461863542,,
525.082,0.477959866,,
525.142,0.487424398,,
525.202,0.496889973,,
525.262,0.506359929,,
525.322,0.515852445,,
525.382,0.525295967,,
525.442,0.534728223,,
