"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)","Rotation(Rotary:Rotation) (deg)","Torque(Rotary:Torque) (N·m)","Force(Linear:External Load Cell) (lbf)",
2.204,2.204,1,1,1,0,0,0.330747064021853,0.494197002314274,0.000476092100143433,-0.120323230520167,0.466170214401647,
2.214,2.214,1,1,1,0,0,0.330637868313914,0.693220633014109,-7.35512003302574E-05,-0.08780119178152,0.465959781117345,
2.224,2.224,1,1,1,0,0,0.330518629223449,-0.488609066964723,0.000558444298803806,-0.139180688579354,0.467390578438312,
2.234,2.234,1,1,1,0,0,0.330364819439423,0.819284454499975,0.000221617519855499,-0.130370159237823,0.465177094097532,
2.244,2.244,1,1,1,0,0,0.330252375278382,0.478755674298349,0.00026436522603035,-0.150315648748001,0.466855112110323,
2.254,2.254,1,1,1,0,0,0.330165143881784,-0.314880156947188,0.000574621371924877,-0.14579410992314,0.468016476595934,
2.264,2.264,1,1,1,0,0,0.330061968242896,0.559072931722559,0.000314489006996155,-0.136113365871775,0.467557332496972,
2.274,2.274,1,1,1,0,0,0.329977478659925,0.412408255248015,4.52622771263123E-06,-0.101285836892199,0.46767630949219,
2.293,2.293,1,1,1,0,0,0.329769011417285,1.32208687725256,-0.000156909227371216,-0.110227898082254,0.4631273370034,
2.303,2.303,1,1,1,0,0,0.329676296393432,0.189375128996277,9.86550003290176E-05,-0.106969065003224,0.463949232880346,
2.313,2.313,1,1,1,0,0,0.329569663685188,0.605788071244804,0.000315369106829166,-0.105244419405377,0.460580484244316,
2.323,2.323,1,1,1,0,0,0.32943909971235,0.760164098501728,7.33416527509689E-05,-0.113724540743416,0.463367945275138,
2.33,2.33,1,1,1,0,0,0.329365517779244,1.30778176275771,-0.000591888092458248,-0.13422456852697,0.460414382114397,
2.34,2.34,1,1,1,0,0,0.329235669062134,0.770073370521598,6.06011599302292E-05,-0.111265421303411,0.460378851998017,
2.35,2.35,1,1,1,0,0,0.329125042842738,-0.690128642120691,0.00025690533220768,-0.125729715621897,0.459176090037357,
2.36,2.36,1,1,1,0,0,0.329035248446444,0.707302230094977,0.00024470966309309,-0.104781427298573,0.460602370423475,
2.37,2.37,1,1,1,0,0,0.328893419195876,0.802241251683845,9.20332968235016E-05,-0.114809415430041,0.464058663776144,
2.38,2.38,1,1,1,0,0,0.328792478731141,-0.356994563031636,0.000187084078788757,-0.14133044511163,0.460251679327199,
2.39,2.39,1,1,1,0,0,0.328656043700862,0.687707203469219,-0.000378401018679142,-0.0923890226580367,0.462436106272669,
2.4,2.4,1,1,1,0,0,0.328534271413024,0.304765993964501,0.000391015782952309,-0.171239735211196,0.462685003352685,
2.41,2.41,1,1,1,0,0,0.328492458755208,-0.500772139575579,0.000182264484465122,-0.125868613253938,0.460393008164962,
2.42,2.42,1,1,1,0,0,0.328392829592643,1.3990699999182,0.000301999971270561,-0.144649256713587,0.463316815435314,
2.43,2.43,1,1,1,0,0,0.32826527565433,0.268053258717953,7.00727105140686E-05,-0.127881576663749,0.455633742090887,
2.44,2.44,1,1,1,0,0,0.328142877517729,0.00931322558258469,0.000589750707149506,-0.139636314902641,0.454276147054258,
2.45,2.45,1,1,1,0,0,0.328029598891672,0.672508019318441,0.000363397412002087,-0.151040652297065,0.45576072849635,
2.46,2.46,1,1,1,0,0,0.327949669063972,0.907517953669383,0.000878716818988323,-0.117021254994821,0.458515779355481,
2.47,2.47,1,1,1,0,0,0.327867772283018,0.0193156298582807,-0.00012044794857502,-0.098499466213067,0.456546209496483,
2.48,2.48,1,1,1,0,0,0.327809121313251,1.21092421669883,0.000248397700488567,-0.095456345365616,0.45754063365808,
2.49,2.49,1,1,1,0,0,0.327706869546347,0.388659530012424,3.86405736207962E-05,-0.103398764506888,0.457732906070313,
2.5,2.5,1,1,1,0,0,0.327581729596119,-0.322069967096944,0.000363565050065517,-0.116348864185166,0.456584300761488,
2.51,2.51,1,1,1,0,0,0.327500875896436,1.15005297429105,0.000143665820360184,-0.0819138262415863,0.456581367082154,
2.52,2.52,1,1,1,0,0,0.327416058487923,0.149123368028346,6.11040741205215E-05,-0.106156724306739,0.456498292734025,
2.53,2.53,1,1,1,0,0,0.327293749758288,-0.397711985278697,0.000285152345895767,-0.142357445784905,0.458469958078262,
2.54,2.54,1,1,1,0,0,0.327174212644603,0.710729497109368,0.00044084619730711,-0.0820958663199435,0.457301655208194,
2.55,2.55,1,1,1,0,0,0.32707008333141,0.347606831644391,0.000114329159259796,-0.143028784339772,0.459089709479185,
2.56,2.56,1,1,1,0,0,0.326924528790588,-0.233855094378702,-0.000294665805995464,-0.152895777488647,0.454266321556806,
2.57,2.57,1,1,1,0,0,0.326833005859616,0.0828877076850038,0.000297096557915211,-0.123361090093677,0.449872042444968,
2.58,2.58,1,1,1,0,0,0.326734181359746,1.28371638785231,0.000381753779947758,-0.095560518589647,0.450845092657131,
2.59,2.59,1,1,1,0,0,0.326601650433653,-0.262353564661411,-1.08964741230011E-06,-0.156439771615277,0.449134990437019,
2.6,2.6,1,1,1,0,0,0.326462443787424,0.646542746394195,6.55883923172951E-05,-0.0957762308212264,0.448387228171183,
2.61,2.61,1,1,1,0,0,0.326345618685044,0.0296160573526193,0.00055764801800251,-0.100379845519566,0.450031252756769,
2.62,2.62,1,1,1,0,0,0.326222088060206,-0.5871802465308,0.000105067156255245,-0.113350990293607,0.447896838058995,
2.63,2.63,1,1,1,0,0,0.326081123076978,0.704079854043403,0.000204518437385559,-0.094337798525768,0.45084648964729,
2.64,2.64,1,1,1,0,0,0.325972106182971,0.274069602444302,0.000430620275437832,-0.0845665605626181,0.455020370278358,
2.65,2.65,1,1,1,0,0,0.325858767952269,-0.328142190176789,0.00027836300432682,-0.116287833407451,0.457030313152955,
2.66,2.66,1,1,1,0,0,0.325736369815669,0.686570989948143,0.000740918330848217,-0.114363259399848,0.454678713051777,
2.67,2.67,1,1,1,0,0,0.325620319573662,0.320468092296739,-0.000235573388636112,-0.135335749583301,0.45703697213938,
2.68,2.68,1,1,1,0,0,0.325509186714791,-0.225082035879907,-2.13319435715675E-05,-0.156703887567114,0.450730213499713,
2.69,2.69,1,1,1,0,0,0.325368609161748,0.878125413730745,0.000484222546219826,-0.0810394025125989,0.447322907935291,
2.7,2.7,1,1,1,0,0,0.325236823293706,0.584311773051364,0.000533508136868477,-0.11137064678223,0.446338355837485,
2.71,2.71,1,1,1,0,0,0.325094845031528,-0.0763498233260293,3.85567545890808E-05,-0.118644884133001,0.443284628482335,
2.72,2.72,1,1,1,0,0,0.324967916941978,0.478737047847184,0.000672899186611176,-0.0792705622136483,0.444065452848604,
2.73,2.73,1,1,1,0,0,0.324811663367545,0.438168637209445,0.00025745015591383,-0.144822878753639,0.445205210553088,
2.74,2.74,1,1,1,0,0,0.324695672730182,0.388622277110094,0.000157328322529793,-0.130931011039929,0.44798447590831,
2.75,2.75,1,1,1,0,0,0.324584539871311,0.617783505795173,0.000525000505149364,-0.118758527650126,0.449073709135372,
2.763,2.763,1,1,1,0,0,0.324432965261437,-0.0237673516867561,0.000273375771939754,-0.131801225749764,0.451359091903009,
2.773,2.773,1,1,1,0,0,0.324328090890194,1.06133518739135,-0.000104815699160099,-0.0949575765960131,0.44955455314814,
2.783,2.783,1,1,1,0,0,0.324194308266575,0.0220723446307257,0.000122752971947193,-0.108837869507052,0.446941343356498,
2.793,2.793,1,1,1,0,0,0.324052896248516,0.0761263059120473,0.000186078250408173,-0.144983873736232,0.445776719227182,
2.809,2.809,1,1,1,0,0,0.323863562096623,0.66248698859158,2.22120434045792E-06,-0.097380919373219,0.441007674221993,
2.819,2.819,1,1,1,0,0,0.323725696554886,-0.0563636412258026,0.000434936955571175,-0.120864089481298,0.442177513781236,
2.829,2.829,1,1,1,0,0,0.323577638619013,-0.237748022672222,0.000131470151245594,-0.120717826065739,0.441900350933667,
2.839,2.839,1,1,1,0,0,0.323434170240733,0.791754559677855,0.000267759896814823,-0.114305385386497,0.443499811533178,
2.849,2.849,1,1,1,0,0,0.323298182245284,0.0450946382708751,0.000274255871772766,-0.123635728593395,0.443948152241577,
2.859,2.859,1,1,1,0,0,0.323154982087902,0.14957040285631,0.000249571166932583,-0.113438327441027,0.44188009457636,
2.869,2.869,1,1,1,0,0,0.32304250812454,1.1976249305669,0.000266628339886665,-0.084088836888779,0.444249250187205,
2.879,2.879,1,1,1,0,0,0.322895731688514,0.10395422395281,-1.43749639391899E-05,-0.122373022847565,0.444990865696341,
2.889,2.889,1,1,1,0,0,0.32277065134293,0.295061612907448,-6.34090974926949E-05,-0.116691899246117,0.442907720537406,
2.899,2.899,1,1,1,0,0,0.322598900561038,0.578872849311134,0.000111940316855907,-0.0844192448922712,0.438215277159275,
2.909,2.909,1,1,1,0,0,0.322469230657861,-0.216513868343929,0.000707013532519341,-0.109133553102534,0.437106113539275,
2.919,2.919,1,1,1,0,0,0.322322126396293,0.42395665497042,0.000189347192645073,-0.104703560444246,0.433237428691636,
2.929,2.929,1,1,1,0,0,0.322150912056198,1.1602416430784,0.000530574470758438,-0.0982479773186891,0.437524698357285,
2.939,2.939,1,1,1,0,0,0.321985360157289,-0.149179247381842,0.000338838435709476,-0.134309801164814,0.433691310794333,
2.949,2.949,1,1,1,0,0,0.321849431766485,0.82639975884507,0.000155023299157619,-0.124451226054244,0.438547202021081,
2.959,2.959,1,1,1,0,0,0.321708317771645,0.318214291705754,0.000245841220021248,-0.127102908120487,0.437298059987138,
2.969,2.969,1,1,1,0,0,0.321579214112587,0.232644375052966,5.67035749554634E-05,-0.131423466280803,0.440392626021273,
2.979,2.979,1,1,1,0,0,0.321439143199019,0.205021347975019,-8.46153125166893E-05,-0.107452049951004,0.441862539066694,
2.994,2.994,1,1,1,0,0,0.321216311237158,-0.0393949442143332,0.000293198972940445,-0.0932224084502846,0.433259268304457,
3.004,3.004,1,1,1,0,0,0.321110185168389,0.0811368212754778,3.53297218680382E-05,-0.109870131454269,0.432712160391809,
3.014,3.014,1,1,1,0,0,0.32099616148428,0.700186925749882,0.000307196751236916,-0.117816759614694,0.43423641635442,
3.024,3.024,1,1,1,0,0,0.320856835628764,0.0301375979852441,0.000240183435380459,-0.123072772281712,0.437480553468257,
3.034,3.034,1,1,1,0,0,0.320746179607045,0.218469645716272,0.000320523977279663,-0.10226864286437,0.440331996648367,
3.044,3.044,1,1,1,0,0,0.320629771737174,0.804476425823666,-0.00016793143004179,-0.0926057871444042,0.438706971128945,
3.054,3.054,1,1,1,0,0,0.320511218100116,0.0414066009401715,0.000155610032379627,-0.11884902156191,0.433915760546564,
3.064,3.064,1,1,1,0,0,0.320386644394006,-0.970438105705325,0.000685723498463631,-0.127143946057227,0.432834024500022,
3.074,3.074,1,1,1,0,0,0.320273335965627,0.387169413919211,-0.000185826793313026,-0.0928867391728514,0.432912395647949,
3.076,3.076,1,1,1,0,0,0.320248361619761,-0.265203411689682,0.000497256405651569,-0.205751587754314,0.434009265754548,
3.086,3.086,1,1,1,0,0,0.320087727103988,0.631697464815554,0.000125057995319366,-0.149550659516985,0.433290141786973,
3.096,3.096,1,1,1,0,0,0.319932725227081,0.280104572621817,-0.000362643040716648,-0.163273114209796,0.433100896186752,
3.106,3.106,1,1,1,0,0,0.31984224537738,-0.200420614537223,2.78279185295105E-05,-0.110203696222125,0.434769600931816,
3.116,3.116,1,1,1,0,0,0.319688137570134,0.926312042895039,0.000628014095127583,-0.109909064881432,0.435018917108879,
3.126,3.126,1,1,1,0,0,0.319477822583528,0.58945267357295,0.000504003837704659,-0.0872466535081429,0.432319652723436,
3.136,3.136,1,1,1,0,0,0.319327559275824,-0.198595222323036,-4.86988574266434E-05,-0.125702356997404,0.431309396006702,
3.146,3.146,1,1,1,0,0,0.319168444678475,0.619329501241882,-0.000394368544220924,-0.106649179547613,0.431024689412274,
3.156,3.156,1,1,1,0,0,0.319030340718162,0.243969257361389,0.000154227018356323,-0.133108126196698,0.428281745801189,
3.166,3.166,1,1,1,0,0,0.318865563679626,-0.0807829187033396,0.000284356065094471,-0.143681182308451,0.428931858454903,
3.176,3.176,1,1,1,0,0,0.318723406603516,0.636503089216168,-2.17091292142868E-05,-0.0917587220399097,0.429831520117373,
3.186,3.186,1,1,1,0,0,0.318538840823149,0.373348587154655,-7.50599429011345E-05,-0.0988635463697814,0.431570214069409,
3.196,3.196,1,1,1,0,0,0.318360771948986,-0.137276945087298,0.00010225921869278,-0.097177834199098,0.429300663856909,
3.206,3.206,1,1,1,0,0,0.318209793385553,0.913031383214273,0.000415155664086342,-0.101258478267706,0.429572005912148,
3.216,3.216,1,1,1,0,0,0.317988302528183,0.487174830225005,0.000536818988621235,-0.123224296971212,0.426974628675643,
3.226,3.226,1,1,1,0,0,0.317802157224748,-0.223238017214555,7.09528103470802E-05,-0.124717446515656,0.424290638049272,
3.236,3.236,1,1,1,0,0,0.317632909837908,0.6427429503565,0.000424375757575035,-0.0613369838584938,0.423260218107909,
3.246,3.246,1,1,1,0,0,0.317470725601389,0.980030728055387,0.000373413786292076,-0.0647347145695654,0.425001054111521,
3.256,3.256,1,1,1,0,0,0.317343499488619,-0.0271014864453215,0.000239680521190166,-0.0869762240275775,0.423871354736183,
3.266,3.266,1,1,1,0,0,0.317154910394777,1.15182248715174,0.000239512883126736,-0.103654462420419,0.425343735797553,
3.276,3.276,1,1,1,0,0,0.31700679285426,0.9819492525254,0.000635432079434395,-0.0986004826727334,0.420938932693183,
3.286,3.286,1,1,1,0,0,0.316851731372708,0.113714484363359,0.000209170393645763,-0.150474539221018,0.423632888516022,
3.296,3.296,1,1,1,0,0,0.31670859081997,0.298712397335821,0.000596791505813599,-0.132979751112539,0.424755602940565,
3.306,3.306,1,1,1,0,0,0.316503997879195,0.909287466530074,0.000429321080446243,-0.105125514614311,0.425341174648928,
3.316,3.316,1,1,1,0,0,0.316335882980592,0.335294747424214,0.000214199535548687,-0.0993970395473947,0.424625636289428,
3.327,3.327,1,1,1,0,0,0.316130932411953,-0.0304728741062171,-0.000457819551229477,-0.129505205801929,0.421654191654651,
3.337,3.337,1,1,1,0,0,0.315950658165959,1.33037564802106,0.0003438675776124,-0.0674284868273367,0.424937630758298,
3.347,3.347,1,1,1,0,0,0.31581526621695,-0.189580019959094,9.24523919820786E-05,-0.077826868644249,0.422377320327347,
3.357,3.357,1,1,1,0,0,0.315649267283212,0.159330663266859,-0.000290935859084129,-0.0898699246951053,0.421381964838978,
3.367,3.367,1,1,1,0,0,0.315469589083658,0.987406802716794,0.00100561883300543,-0.0824883573559391,0.420805520132988,
3.377,3.377,1,1,1,0,0,0.315305765719428,0.25622546222807,0.000737691298127174,-0.139789944101717,0.420972693288695,
3.387,3.387,1,1,1,0,0,0.315139528367113,0.346116715551178,0.000208122655749321,-0.119676093825429,0.42151616902693,
3.397,3.397,1,1,1,0,0,0.314984198664663,0.855643287174386,0.000551990233361721,-0.128691812850657,0.421032158503135,
3.407,3.407,1,1,1,0,0,0.314856108284553,-0.231042500252761,0.000527556985616684,-0.155907330692452,0.418745285612662,
3.417,3.417,1,1,1,0,0,0.314706232407036,0.183414664623423,-0.000170613639056683,-0.121981584066357,0.419466831029846,
3.427,3.427,1,1,1,0,0,0.314509954314109,0.41292979588064,0.000474667176604271,-0.123881956213832,0.416955648086158,
3.437,3.437,1,1,1,0,0,0.314364995819727,-0.333599740368184,-5.36441802978516E-05,-0.141815534568986,0.41754978800083,
3.447,3.447,1,1,1,0,0,0.314214345081837,0.328999006930387,0.000159800983965397,-0.104035378653745,0.421728837495486,
3.457,3.457,1,1,1,0,0,0.314036633835538,1.20135022079993,0.000511505641043186,-0.0752940913690711,0.419699429891338,
3.467,3.467,1,1,1,0,0,0.313852276671425,-0.34147872921105,-0.000198651105165482,-0.138990230462691,0.417378982670709,
3.477,3.477,1,1,1,0,0,0.313702132573009,0.254809851939517,0.000470057129859924,-0.115510217118977,0.415035391979776,
3.487,3.487,1,1,1,0,0,0.313548531405237,0.637099135653454,0.000135996378958225,-0.0602058099611875,0.415286151713337,
3.497,3.497,1,1,1,0,0,0.313358452195293,0.17371028356637,-0.000297934748232365,-0.101780396642649,0.414796320397213,
3.507,3.507,1,1,1,0,0,0.313202943678911,-0.28641893956681,8.40285792946815E-05,-0.08865667492432,0.411987112886247,
3.517,3.517,1,1,1,0,0,0.31302696096729,1.10439954248522,0.000454592518508434,-0.0871919362591569,0.412115403149192,
3.527,3.527,1,1,1,0,0,0.312842484593889,0.596735615978532,1.55484303832054E-05,-0.136316451045896,0.414323811759061,
3.537,3.537,1,1,1,0,0,0.312695976378762,0.431518994143479,0.000134068541228771,-0.135001132560656,0.416071027351067,
3.547,3.547,1,1,1,0,0,0.312489297275444,1.27688048027469,0.00061150174587965,-0.0827240624284941,0.414205998922309,
3.557,3.557,1,1,1,0,0,0.312351223117453,-0.213533636157502,0.000447677448391914,-0.142020724252684,0.418218620322676,
3.567,3.567,1,1,1,0,0,0.312187936195019,0.0730529414697943,0.000465866178274155,-0.16293323591321,0.416796810305066,
3.577,3.577,1,1,1,0,0,0.311971839557938,1.32415441333189,0.000626086257398129,-0.0973009480093164,0.415959640669047,
3.587,3.587,1,1,1,0,0,0.311782684219978,-0.0461935988896201,0.000114832073450088,-0.103865965632846,0.408765607012987,
3.597,3.597,1,1,1,0,0,0.311593797102916,0.445097677042888,0.000468967482447624,-0.128260388387498,0.407636140469342,
3.607,3.607,1,1,1,0,0,0.311404731171921,1.15092841749582,0.000567371025681496,-0.0989856079252116,0.408168300587288,
3.617,3.617,1,1,1,0,0,0.311222549577317,0.0522844484206305,6.44149258732796E-05,-0.112845907995275,0.408875596704848,
3.627,3.627,1,1,1,0,0,0.310996022127524,0.045858322768647,0.000435691326856613,-0.0865637401506063,0.40755660516295,
3.637,3.637,1,1,1,0,0,0.310830678844869,0.453852109090517,0.000493819825351238,-0.121984740830722,0.402965536704032,
3.647,3.647,1,1,1,0,0,0.310635026600705,0.32994895593981,0.000320356339216232,-0.130811053994076,0.407237299778915,
3.657,3.657,1,1,1,0,0,0.31047391524778,0.181235369837098,0.00039990060031414,-0.0942757154932647,0.407837772715641,
3.667,3.667,1,1,1,0,0,0.310270842225429,0.694151955572367,0.000612507574260235,-0.101073281424984,0.410586350853701,
3.677,3.677,1,1,1,0,0,0.310089107665655,0.374019139396601,0.00044683925807476,-0.112049351120614,0.412528679404597,
3.687,3.687,1,1,1,0,0,0.309895183956169,0.263098622708018,0.000586062669754028,-0.124433337722844,0.40883042735637,
3.697,3.697,1,1,1,0,0,0.309717800535412,0.620614726372279,0.000396380200982094,-0.0907664457746448,0.404771612148075,
3.707,3.707,1,1,1,0,0,0.309514161268942,0.241026278077292,0.000338000245392323,-0.140965312700127,0.404024222412948,
3.717,3.717,1,1,1,0,0,0.309346195381949,-0.295583153540073,0.000319769605994225,-0.112871162110192,0.400684484605889,
3.727,3.727,1,1,1,0,0,0.30911007158446,0.647772092171096,0.000267256982624531,-0.0712250221031331,0.399403537762657,
3.737,3.737,1,1,1,0,0,0.308861013579208,-0.0277534122361024,4.09455969929695E-05,-0.139114396527698,0.400586462463058,
3.747,3.747,1,1,1,0,0,0.308674063613078,-0.126808879532473,-8.17654654383659E-05,-0.0997042979455467,0.399595856741229,
3.757,3.757,1,1,1,0,0,0.30847236149754,0.939760340636291,0.000263694673776627,-0.119016330073233,0.402923254468549,
3.767,3.767,1,1,1,0,0,0.308232870037662,-0.304058188820225,-0.000109802931547165,-0.133674239272746,0.400228181053583,
3.777,3.777,1,1,1,0,0,0.308023836550903,-0.0249966974636573,-6.56303018331528E-05,-0.10864109786166,0.398729443444545,
3.787,3.787,1,1,1,0,0,0.307785179556041,1.24502924878225,0.000706636346876621,-0.0978996809837976,0.40208096253528,
3.797,3.797,1,1,1,0,0,0.307553377095248,0.212155278771279,0.000748545862734318,-0.112482880093349,0.400618919201088,
3.807,3.807,1,1,1,0,0,0.30732971066837,-0.155530867229164,0.000526970252394676,-0.0820685076954505,0.397867966179757,
3.817,3.817,1,1,1,0,0,0.307096298882186,1.15036962396086,0.000667450949549675,-0.11876168441449,0.399222068740988,
3.827,3.827,1,1,1,0,0,0.306878026675597,-0.294409687116667,0.000382466241717339,-0.138599843936272,0.399427938524103,
3.839,3.839,1,1,1,0,0,0.306634839727785,-0.0247359271473449,0.001038433983922,-0.114665256524059,0.394711746313267,
3.849,3.849,1,1,1,0,0,0.306420650439315,0.684075045492011,0.00100985169410706,-0.0499694753816568,0.393124579227157,
3.859,3.859,1,1,1,0,0,0.306186970432233,0.785067663709559,0.000324882566928864,-0.110942379083436,0.395121902623983,
3.869,3.869,1,1,1,0,0,0.305946733914303,-0.516027203079853,0.000170194543898106,-0.130161812789761,0.392251274112355,
3.886,3.886,1,1,1,0,0,0.305532898870515,-1.00126488238368,2.92947515845299E-05,-0.0757697105333339,0.392048710539283,
3.896,3.896,1,1,1,0,0,0.305279906958754,0.90394167504567,7.96280801296234E-06,-0.0909337542859673,0.395379274777631,
3.906,3.906,1,1,1,0,0,0.305053588125215,1.08774749514356,0.00128536485135555,-0.110593030493756,0.39580232996415,
3.916,3.916,1,1,1,0,0,0.304786112284945,-0.163726505741839,-0.000245883129537106,-0.170288496882671,0.394755053008199,
3.926,3.926,1,1,1,0,0,0.304543670395184,0.744480626620655,2.72411853075027E-05,-0.117099121849147,0.394579078814489,
3.936,3.936,1,1,1,0,0,0.304262545091422,-0.139940527603918,-1.1734664440155E-06,-0.102844226233511,0.391752362360196,
